model,label,start_date,end_date,days,total_return_pct,cagr_pct,max_drawdown_pct,sharpe,sortino,trade_count,cash_days_pct,btc_days_pct,base_days_pct,since2021_total_return_pct,since2021_cagr_pct,since2021_max_drawdown_pct,since2023_total_return_pct,since2023_cagr_pct,since2023_max_drawdown_pct,since2025_total_return_pct,since2025_cagr_pct,since2025_max_drawdown_pct,btc_fast_ma,btc_slow_ma,btc_ret_lb_days,btc_ret_min,btc_risk_ma,btc_risk_buffer,btc_vol_lb,btc_vol_cap,cooldown_days,source
phase62_btcov_f50_s100_r30_m04_rm200_rb+00_v30_060_cd3,phase62_btcov_f50_s100_r30_m04_rm200_rb+00_v30_060_cd3,2017-08-17,2026-03-17,3135,6602.788723549775,63.21943733515998,-41.5843098167262,1.4395656348647172,1.3089581215159571,135,46.60287081339713,27.464114832535884,25.933014354066984,435.52288158692,38.022748349086875,-41.5843098167262,257.46484848866646,48.73506827963592,-23.31054533516329,81.06395864751224,63.510083346770415,-15.335313457207011,50.0,100.0,30.0,0.04,200.0,0.0,30.0,0.06,3.0,phase62_overlay
phase62_btcov_f50_s100_r30_m04_rm150_rb-03_v20_060_cd3,phase62_btcov_f50_s100_r30_m04_rm150_rb-03_v20_060_cd3,2017-08-17,2026-03-17,3135,8611.828560010668,68.2816106440585,-41.58430981672625,1.5267419438126522,1.4231303416690269,140,44.91228070175438,27.177033492822964,27.91068580542265,454.79892203227826,38.96321671488339,-41.58430981672625,257.46484848866623,48.735068279635875,-23.310545335163248,81.06395864751232,63.510083346770486,-15.335313457207045,50.0,100.0,30.0,0.04,150.0,-0.03,20.0,0.06,3.0,phase62_overlay
phase62_btcov_f50_s100_r30_m04_rm150_rb-03_v30_045_cd3,phase62_btcov_f50_s100_r30_m04_rm150_rb-03_v30_045_cd3,2017-08-17,2026-03-17,3135,2844.9085102500403,48.30555180263288,-41.49655464869928,1.3152990502711055,1.132673337991163,139,49.059011164274324,24.465709728867623,26.475279106858054,259.21951069694626,27.83458774576202,-41.49655464869928,257.46484848866606,48.735068279635854,-23.31054533516328,81.06395864751228,63.510083346770465,-15.335313457207034,50.0,100.0,30.0,0.04,150.0,-0.03,30.0,0.045,3.0,phase62_overlay
phase62_btcov_f50_s100_r30_m04_rm200_rb-03_v30_045_cd3,phase62_btcov_f50_s100_r30_m04_rm200_rb-03_v30_045_cd3,2017-08-17,2026-03-17,3135,2589.0384179182024,46.74331020644023,-41.49655464869929,1.3029504157974268,1.1131064516537836,143,47.84688995215311,24.242424242424242,27.91068580542265,259.21951069694626,27.83458774576202,-41.49655464869929,257.464848488666,48.735068279635854,-23.310545335163248,81.0639586475121,63.51008334677033,-15.335313457207022,50.0,100.0,30.0,0.04,200.0,-0.03,30.0,0.045,3.0,phase62_overlay
phase62_btcov_f50_s100_r30_m04_rm200_rb+00_v30_045_cd3,phase62_btcov_f50_s100_r30_m04_rm200_rb+00_v30_045_cd3,2017-08-17,2026-03-17,3135,2589.0384179182024,46.74331020644023,-41.49655464869929,1.3029504157974268,1.1131064516537836,128,51.100478468899524,24.242424242424242,24.657097288676237,259.21951069694626,27.83458774576202,-41.49655464869929,257.464848488666,48.735068279635854,-23.310545335163248,81.0639586475121,63.51008334677033,-15.335313457207022,50.0,100.0,30.0,0.04,200.0,0.0,30.0,0.045,3.0,phase62_overlay
phase62_btcov_f20_s150_r20_m12_rm200_rb-03_v30_060_cd0,phase62_btcov_f20_s150_r20_m12_rm200_rb-03_v30_060_cd0,2017-08-17,2026-03-17,3135,2473.6535458232215,45.99541209930755,-44.20347187243555,1.0732139618970262,1.0813636119420464,188,43.22169059011164,14.003189792663475,42.77511961722488,321.25745275914977,31.80588778865627,-44.20347187243555,253.93364291402568,48.27560801795578,-29.89459245187951,109.42594242064897,84.45374962464678,-16.115991588720735,20.0,150.0,20.0,0.12,200.0,-0.03,30.0,0.06,0.0,phase62_overlay
phase62_btcov_f20_s150_r20_m12_rm200_rb+00_v30_060_cd0,phase62_btcov_f20_s150_r20_m12_rm200_rb+00_v30_060_cd0,2017-08-17,2026-03-17,3135,2473.6535458232215,45.99541209930755,-44.20347187243555,1.0732139618970262,1.0813636119420464,173,46.60287081339713,14.003189792663475,39.39393939393939,321.25745275914977,31.80588778865627,-44.20347187243555,253.93364291402568,48.27560801795578,-29.89459245187951,109.42594242064897,84.45374962464678,-16.115991588720735,20.0,150.0,20.0,0.12,200.0,0.0,30.0,0.06,0.0,phase62_overlay
phase62_btcov_f20_s150_r20_m12_rm200_rb-03_v20_045_cd0,phase62_btcov_f20_s150_r20_m12_rm200_rb-03_v20_045_cd0,2017-08-17,2026-03-17,3135,2353.8769905280687,45.18703120893277,-38.021988437553446,1.0822636466803628,1.0750252400776372,185,48.389154704944175,12.15311004784689,39.45773524720893,351.82822703827236,33.59112671390061,-38.021988437553446,253.9336429140254,48.27560801795574,-29.894592451879443,109.42594242064878,84.45374962464665,-16.115991588720757,20.0,150.0,20.0,0.12,200.0,-0.03,20.0,0.045,0.0,phase62_overlay
phase62_btcov_f20_s150_r20_m12_rm200_rb+00_v20_045_cd0,phase62_btcov_f20_s150_r20_m12_rm200_rb+00_v20_045_cd0,2017-08-17,2026-03-17,3135,2353.8769905280687,45.18703120893277,-38.021988437553446,1.0822636466803628,1.0750252400776372,172,51.61084529505582,12.15311004784689,36.23604465709729,351.82822703827236,33.59112671390061,-38.021988437553446,253.9336429140254,48.27560801795574,-29.894592451879443,109.42594242064878,84.45374962464665,-16.115991588720757,20.0,150.0,20.0,0.12,200.0,0.0,20.0,0.045,0.0,phase62_overlay
phase62_btcov_f20_s150_r20_m12_rm150_rb-03_v30_060_cd0,phase62_btcov_f20_s150_r20_m12_rm150_rb-03_v30_060_cd0,2017-08-17,2026-03-17,3135,2857.788375939488,48.38097623281967,-44.20347187243559,1.1081555980817839,1.122556534991304,177,44.81658692185008,14.003189792663475,41.18022328548644,321.257452759149,31.80588778865623,-44.20347187243559,253.933642914025,48.2756080179557,-29.894592451879586,109.42594242064897,84.45374962464678,-16.115991588720778,20.0,150.0,20.0,0.12,150.0,-0.03,30.0,0.06,0.0,phase62_overlay
phase62_btcov_f20_s150_r20_m12_rm200_rb-03_v30_045_cd0,phase62_btcov_f20_s150_r20_m12_rm200_rb-03_v30_045_cd0,2017-08-17,2026-03-17,3135,2743.2312255005604,47.69967954080847,-38.021988437553524,1.12181210776384,1.1192854418082714,174,47.84688995215311,12.66347687400319,39.4896331738437,338.3586701689446,32.81696594223094,-38.021988437553524,253.93364291402509,48.2756080179557,-29.89459245187951,109.42594242064882,84.45374962464666,-16.115991588720746,20.0,150.0,20.0,0.12,200.0,-0.03,30.0,0.045,0.0,phase62_overlay
phase62_btcov_f20_s150_r20_m12_rm200_rb+00_v30_045_cd0,phase62_btcov_f20_s150_r20_m12_rm200_rb+00_v30_045_cd0,2017-08-17,2026-03-17,3135,2743.2312255005604,47.69967954080847,-38.021988437553524,1.12181210776384,1.1192854418082714,161,51.100478468899524,12.66347687400319,36.23604465709729,338.3586701689446,32.81696594223094,-38.021988437553524,253.93364291402509,48.2756080179557,-29.89459245187951,109.42594242064882,84.45374962464666,-16.115991588720746,20.0,150.0,20.0,0.12,200.0,0.0,30.0,0.045,0.0,phase62_overlay
phase62_btcov_f20_s150_r20_m12_rm150_rb-03_v20_060_cd0,phase62_btcov_f20_s150_r20_m12_rm150_rb-03_v20_060_cd0,2017-08-17,2026-03-17,3135,2502.7138786098362,46.186523250912174,-44.203471872435564,1.0742098154247237,1.0785561687401797,175,44.91228070175438,13.875598086124402,41.21212121212121,336.42053164241037,32.70399530624773,-44.203471872435564,253.93364291402497,48.2756080179557,-29.89459245187951,109.4259424206486,84.45374962464652,-16.115991588720746,20.0,150.0,20.0,0.12,150.0,-0.03,20.0,0.06,0.0,phase62_overlay
phase62_btcov_f20_s150_r20_m12_rm150_rb-03_v30_045_cd0,phase62_btcov_f20_s150_r20_m12_rm150_rb-03_v30_045_cd0,2017-08-17,2026-03-17,3135,3167.6023089983496,50.11309139380642,-38.0219884375536,1.157493089071911,1.1615792001755287,169,49.059011164274324,12.66347687400319,38.27751196172249,338.358670168944,32.816965942230915,-38.0219884375536,253.93364291402486,48.275608017955676,-29.894592451879596,109.42594242064874,84.4537496246466,-16.115991588720767,20.0,150.0,20.0,0.12,150.0,-0.03,30.0,0.045,0.0,phase62_overlay
phase62_btcov_f20_s150_r20_m12_rm150_rb-03_v20_045_cd0,phase62_btcov_f20_s150_r20_m12_rm150_rb-03_v20_045_cd0,2017-08-17,2026-03-17,3135,2720.134376807779,47.559386403680584,-38.02198843755357,1.1181958883956205,1.1171881682383968,182,49.154704944178626,12.15311004784689,38.69218500797448,351.8282270382714,33.591126713900564,-38.02198843755357,253.93364291402477,48.275608017955676,-29.894592451879586,109.42594242064874,84.4537496246466,-16.115991588720757,20.0,150.0,20.0,0.12,150.0,-0.03,20.0,0.045,0.0,phase62_overlay
phase62_btcov_f20_s150_r20_m12_rm200_rb-03_v20_060_cd0,phase62_btcov_f20_s150_r20_m12_rm200_rb-03_v20_060_cd0,2017-08-17,2026-03-17,3135,2164.693396233878,43.836239976572244,-44.20347187243565,1.0390993382705642,1.037698123744928,185,43.31738437001595,13.875598086124402,42.80701754385965,336.4205316424103,32.70399530624773,-44.20347187243565,253.93364291402486,48.275608017955676,-29.894592451879575,109.42594242064887,84.45374962464672,-16.115991588720735,20.0,150.0,20.0,0.12,200.0,-0.03,20.0,0.06,0.0,phase62_overlay
phase62_btcov_f20_s150_r20_m12_rm200_rb+00_v20_060_cd0,phase62_btcov_f20_s150_r20_m12_rm200_rb+00_v20_060_cd0,2017-08-17,2026-03-17,3135,2164.693396233878,43.836239976572244,-44.20347187243565,1.0390993382705642,1.037698123744928,170,46.698564593301434,13.875598086124402,39.42583732057416,336.4205316424103,32.70399530624773,-44.20347187243565,253.93364291402486,48.275608017955676,-29.894592451879575,109.42594242064887,84.45374962464672,-16.115991588720735,20.0,150.0,20.0,0.12,200.0,0.0,20.0,0.06,0.0,phase62_overlay
phase62_btcov_f30_s100_r20_m04_rm200_rb+00_v20_060_cd3,phase62_btcov_f30_s100_r20_m04_rm200_rb+00_v20_060_cd3,2017-08-17,2026-03-17,3135,5495.5653533077275,59.821928619195866,-40.06328402286372,1.424234140493855,1.3052537419313472,165,46.698564593301434,26.666666666666668,26.6347687400319,361.25146410517897,34.12171199208871,-40.06328402286372,252.93283632603257,48.14481523930543,-20.448055048548795,64.45252082756332,50.98421020560433,-15.335313457207022,30.0,100.0,20.0,0.04,200.0,0.0,20.0,0.06,3.0,phase62_overlay
phase62_btcov_f30_s100_r20_m04_rm200_rb+00_v30_060_cd3,phase62_btcov_f30_s100_r20_m04_rm200_rb+00_v30_060_cd3,2017-08-17,2026-03-17,3135,4614.818538905004,56.66453030333878,-41.96521541469181,1.3481612669829555,1.2125731027187967,169,46.60287081339713,27.177033492822964,26.220095693779903,345.22565452897453,33.21400972182651,-40.06328402286377,252.9328363260324,48.1448152393054,-20.44805504854884,64.45252082756339,50.98421020560438,-15.335313457207011,30.0,100.0,20.0,0.04,200.0,0.0,30.0,0.06,3.0,phase62_overlay
phase62_btcov_f30_s100_r20_m04_rm200_rb+00_v30_045_cd3,phase62_btcov_f30_s100_r20_m04_rm200_rb+00_v30_045_cd3,2017-08-17,2026-03-17,3135,2284.886263291215,44.70544393409588,-40.11112868521873,1.2716859810732015,1.076307598537324,156,51.100478468899524,24.210526315789473,24.688995215311003,270.8710434564029,28.620606769970024,-40.11112868521873,252.93283632603223,48.14481523930538,-20.448055048548795,64.45252082756316,50.98421020560422,-15.335313457207022,30.0,100.0,20.0,0.04,200.0,0.0,30.0,0.045,3.0,phase62_overlay
phase62_btcov_f50_s150_r20_m12_rm150_rb+00_v30_060_cd0,phase62_btcov_f50_s150_r20_m12_rm150_rb+00_v30_060_cd0,2017-08-17,2026-03-17,3135,1879.3818520186874,41.59730963434705,-51.80681757807803,1.0025703500839735,0.9856837754031681,163,47.81499202551834,12.472089314194577,39.71291866028708,229.8769930493985,25.759724181113942,-51.80681757807803,251.8187686332406,47.998920041891054,-30.018785417720228,84.85830553674269,66.34294389145194,-19.40380806220563,50.0,150.0,20.0,0.12,150.0,0.0,30.0,0.06,0.0,phase62_overlay
phase62_btcov_f50_s150_r20_m12_rm150_rb+00_v20_045_cd0,phase62_btcov_f50_s150_r20_m12_rm150_rb+00_v20_045_cd0,2017-08-17,2026-03-17,3135,2274.4600932065946,44.63159658775191,-39.86754410003179,1.0776554435576473,1.0646254399188306,169,52.121212121212125,10.62200956937799,37.25677830940989,324.2473333323301,31.985022213070422,-39.86754410003179,251.8187686332401,47.99892004189099,-30.018785417720274,84.85830553674272,66.34294389145194,-19.403808062205606,50.0,150.0,20.0,0.12,150.0,0.0,20.0,0.045,0.0,phase62_overlay
phase62_btcov_f50_s150_r20_m12_rm150_rb+00_v30_045_cd0,phase62_btcov_f50_s150_r20_m12_rm150_rb+00_v30_045_cd0,2017-08-17,2026-03-17,3135,2522.0019650920112,46.31233038324658,-39.86754410003178,1.1041061855855925,1.0953643892352527,155,52.05741626794258,11.004784688995215,36.9377990430622,311.5999969309758,31.220168819295747,-39.86754410003178,251.81876863323978,47.99892004189095,-30.018785417720306,84.85830553674268,66.34294389145192,-19.40380806220562,50.0,150.0,20.0,0.12,150.0,0.0,30.0,0.045,0.0,phase62_overlay
phase62_btcov_f50_s150_r20_m12_rm150_rb+00_v20_060_cd0,phase62_btcov_f50_s150_r20_m12_rm150_rb+00_v20_060_cd0,2017-08-17,2026-03-17,3135,2024.7651015454796,42.77141008998413,-50.072113486998525,1.02416927668675,1.00345442717406,161,47.910685805422645,12.312599681020734,39.77671451355662,241.75085031796257,26.61663395648295,-50.072113486998525,251.81876863323978,47.99892004189095,-30.018785417720295,84.85830553674268,66.34294389145192,-19.40380806220563,50.0,150.0,20.0,0.12,150.0,0.0,20.0,0.06,0.0,phase62_overlay
phase62_btcov_f50_s200_r20_m12_rm150_rb+00_v30_060_cd0,phase62_btcov_f50_s200_r20_m12_rm150_rb+00_v30_060_cd0,2017-08-17,2026-03-17,3135,1800.8918824213677,40.93138439128987,-51.8575696762137,0.9868549414501111,0.9718661855355946,156,47.81499202551834,11.770334928229666,40.41467304625199,219.8121147804356,25.013623398494357,-51.8575696762137,251.81553197987276,47.99849571581532,-30.44210681575349,84.85830553674273,66.34294389145197,-19.40380806220562,50.0,200.0,20.0,0.12,150.0,0.0,30.0,0.06,0.0,phase62_overlay
phase62_btcov_f50_s200_r20_m12_rm150_rb+00_v30_045_cd0,phase62_btcov_f50_s200_r20_m12_rm150_rb+00_v30_045_cd0,2017-08-17,2026-03-17,3135,2418.0296798483664,45.62423062750736,-39.93086941182086,1.086571979156802,1.0782765063997608,148,52.05741626794258,10.303030303030303,37.63955342902711,299.04166776009214,30.441672593345448,-39.93086941182086,251.81553197987262,47.998495715815295,-30.44210681575349,84.8583055367428,66.34294389145201,-19.40380806220563,50.0,200.0,20.0,0.12,150.0,0.0,30.0,0.045,0.0,phase62_overlay
phase62_btcov_f50_s200_r20_m12_rm150_rb+00_v20_045_cd0,phase62_btcov_f50_s200_r20_m12_rm150_rb+00_v20_045_cd0,2017-08-17,2026-03-17,3135,2180.3037785289744,43.95140124110184,-39.86754410003179,1.060294309412163,1.0478106446141868,162,52.121212121212125,9.920255183413078,37.9585326953748,311.30312122935743,31.201988304492346,-39.86754410003179,251.81553197987233,47.99849571581527,-30.442106815753455,84.85830553674272,66.34294389145194,-19.40380806220562,50.0,200.0,20.0,0.12,150.0,0.0,20.0,0.045,0.0,phase62_overlay
phase62_btcov_f50_s200_r20_m12_rm150_rb+00_v20_060_cd0,phase62_btcov_f50_s200_r20_m12_rm150_rb+00_v20_060_cd0,2017-08-17,2026-03-17,3135,1565.356302029118,38.775995533609844,-50.124692396891504,0.9517036007293852,0.9292454379637988,154,47.910685805422645,11.610845295055821,40.47846889952153,231.32368874185994,25.865449343899492,-50.124692396891504,251.8155319798722,47.998495715815245,-30.442106815753544,84.85830553674273,66.34294389145197,-19.403808062205606,50.0,200.0,20.0,0.12,150.0,0.0,20.0,0.06,0.0,phase62_overlay
phase62_btcov_f50_s100_r20_m12_rm200_rb-03_v20_045_cd0,phase62_btcov_f50_s100_r20_m12_rm200_rb-03_v20_045_cd0,2017-08-17,2026-03-17,3135,3408.4727812620854,51.36217139890813,-41.189214713140224,1.1710023114375179,1.1710734545320833,176,48.389154704944175,10.749601275917065,40.86124401913875,327.7165260787775,32.191600020822065,-41.189214713140224,251.2304989107272,47.92175355167285,-33.181273115324494,97.6889090056122,75.84977085963808,-16.8098252322621,50.0,100.0,20.0,0.12,200.0,-0.03,20.0,0.045,0.0,phase62_overlay
phase62_btcov_f50_s100_r20_m12_rm200_rb+00_v20_045_cd0,phase62_btcov_f50_s100_r20_m12_rm200_rb+00_v20_045_cd0,2017-08-17,2026-03-17,3135,3408.4727812620854,51.36217139890813,-41.189214713140224,1.1710023114375179,1.1710734545320833,164,51.61084529505582,10.749601275917065,37.63955342902711,327.7165260787775,32.191600020822065,-41.189214713140224,251.2304989107272,47.92175355167285,-33.181273115324494,97.6889090056122,75.84977085963808,-16.8098252322621,50.0,100.0,20.0,0.12,200.0,0.0,20.0,0.045,0.0,phase62_overlay
phase62_btcov_f50_s100_r20_m12_rm150_rb-03_v20_045_cd0,phase62_btcov_f50_s100_r20_m12_rm150_rb-03_v20_045_cd0,2017-08-17,2026-03-17,3135,3652.1209451306904,52.55082097452019,-41.18921471314025,1.1841572598058834,1.1814020344690104,173,49.154704944178626,10.87719298245614,39.96810207336523,327.71652607877667,32.19160002082202,-41.18921471314025,251.23049891072702,47.92175355167283,-33.18127311532445,97.68890900561209,75.849770859638,-16.80982523226211,50.0,100.0,20.0,0.12,150.0,-0.03,20.0,0.045,0.0,phase62_overlay
phase62_btcov_f50_s100_r20_m12_rm200_rb-03_v30_060_cd0,phase62_btcov_f50_s100_r20_m12_rm200_rb-03_v30_060_cd0,2017-08-17,2026-03-17,3135,3509.869950885964,51.86543710279332,-54.27119162560297,1.144285602009742,1.143225133230945,179,43.22169059011164,12.950558213716109,43.82775119617225,232.57449231832123,25.956558395247974,-54.27119162560297,251.23049891072685,47.92175355167281,-33.181273115324494,97.68890900561206,75.84977085963797,-16.80982523226211,50.0,100.0,20.0,0.12,200.0,-0.03,30.0,0.06,0.0,phase62_overlay
phase62_btcov_f50_s100_r20_m12_rm200_rb+00_v30_060_cd0,phase62_btcov_f50_s100_r20_m12_rm200_rb+00_v30_060_cd0,2017-08-17,2026-03-17,3135,3509.869950885964,51.86543710279332,-54.27119162560297,1.144285602009742,1.143225133230945,165,46.60287081339713,12.950558213716109,40.44657097288676,232.57449231832123,25.956558395247974,-54.27119162560297,251.23049891072685,47.92175355167281,-33.181273115324494,97.68890900561206,75.84977085963797,-16.80982523226211,50.0,100.0,20.0,0.12,200.0,0.0,30.0,0.06,0.0,phase62_overlay
phase62_btcov_f50_s100_r20_m12_rm200_rb-03_v20_060_cd0,phase62_btcov_f50_s100_r20_m12_rm200_rb-03_v20_060_cd0,2017-08-17,2026-03-17,3135,3465.331837208863,51.645938957221446,-52.62519219205707,1.1466550307038386,1.1438466933471203,174,43.31738437001595,12.599681020733652,44.082934609250394,244.54544554076003,26.814809372367577,-52.62519219205707,251.23049891072688,47.92175355167281,-33.181273115324494,97.68890900561225,75.84977085963811,-16.80982523226209,50.0,100.0,20.0,0.12,200.0,-0.03,20.0,0.06,0.0,phase62_overlay
phase62_btcov_f50_s100_r20_m12_rm200_rb+00_v20_060_cd0,phase62_btcov_f50_s100_r20_m12_rm200_rb+00_v20_060_cd0,2017-08-17,2026-03-17,3135,3465.331837208863,51.645938957221446,-52.62519219205707,1.1466550307038386,1.1438466933471203,160,46.698564593301434,12.599681020733652,40.70175438596491,244.54544554076003,26.814809372367577,-52.62519219205707,251.23049891072688,47.92175355167281,-33.181273115324494,97.68890900561225,75.84977085963811,-16.80982523226209,50.0,100.0,20.0,0.12,200.0,0.0,20.0,0.06,0.0,phase62_overlay
phase62_btcov_f50_s100_r20_m12_rm150_rb-03_v20_060_cd0,phase62_btcov_f50_s100_r20_m12_rm150_rb-03_v20_060_cd0,2017-08-17,2026-03-17,3135,3712.9286150312973,52.836816964050115,-52.6251921920571,1.1597755197471484,1.1557676662893615,165,44.91228070175438,12.727272727272727,42.36044657097289,244.54544554076003,26.814809372367577,-52.6251921920571,251.2304989107267,47.921753551672786,-33.181273115324586,97.68890900561212,75.84977085963803,-16.8098252322621,50.0,100.0,20.0,0.12,150.0,-0.03,20.0,0.06,0.0,phase62_overlay
phase62_btcov_f50_s100_r20_m12_rm150_rb-03_v30_045_cd0,phase62_btcov_f50_s100_r20_m12_rm150_rb-03_v30_045_cd0,2017-08-17,2026-03-17,3135,2618.2620406310207,46.92822525451727,-42.942436777515844,1.1123816837370348,1.0863981582962174,159,49.059011164274324,11.10047846889952,39.84051036682615,314.96576876170127,31.425549508353946,-42.942436777515844,251.23049891072665,47.921753551672786,-33.18127311532453,97.68890900561213,75.84977085963804,-16.8098252322621,50.0,100.0,20.0,0.12,150.0,-0.03,30.0,0.045,0.0,phase62_overlay
