ts,phase48_current_main,phase48_bnb_trend_loose,phase48_bnb_trend_base,phase48_bnb_trend_strict,phase48_bnb_trend_plus_gap
2019-07-03,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-07-04,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-07-05,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-07-06,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-07-07,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-07-08,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-07-09,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-07-10,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-07-11,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-07-12,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-07-13,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-07-14,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-07-15,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-07-16,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-07-17,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-07-18,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-07-19,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-07-20,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-07-21,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-07-22,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-07-23,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-07-24,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-07-25,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-07-26,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-07-27,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-07-28,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-07-29,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-07-30,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-07-31,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-08-01,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-08-02,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-08-03,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-08-04,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-08-05,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-08-06,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-08-07,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-08-08,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-08-09,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-08-10,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-08-11,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-08-12,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-08-13,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-08-14,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-08-15,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-08-16,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-08-17,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-08-18,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-08-19,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-08-20,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-08-21,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-08-22,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-08-23,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-08-24,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-08-25,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-08-26,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-08-27,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-08-28,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-08-29,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-08-30,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-08-31,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-09-01,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-09-02,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-09-03,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-09-04,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-09-05,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-09-06,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-09-07,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-09-08,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-09-09,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-09-10,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-09-11,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-09-12,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-09-13,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-09-14,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-09-15,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-09-16,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-09-17,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-09-18,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-09-19,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-09-20,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-09-21,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-09-22,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-09-23,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-09-24,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-09-25,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-09-26,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-09-27,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-09-28,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-09-29,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-09-30,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-10-01,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-10-02,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-10-03,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-10-04,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-10-05,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-10-06,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-10-07,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-10-08,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-10-09,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-10-10,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-10-11,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-10-12,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-10-13,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-10-14,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-10-15,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-10-16,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-10-17,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-10-18,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-10-19,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-10-20,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-10-21,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-10-22,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-10-23,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-10-24,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-10-25,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-10-26,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-10-27,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-10-28,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-10-29,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-10-30,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-10-31,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-11-01,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-11-02,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-11-03,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-11-04,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-11-05,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-11-06,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-11-07,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-11-08,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-11-09,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-11-10,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-11-11,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-11-12,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-11-13,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-11-14,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-11-15,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-11-16,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-11-17,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-11-18,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-11-19,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-11-20,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-11-21,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-11-22,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-11-23,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-11-24,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-11-25,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-11-26,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-11-27,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-11-28,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-11-29,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-11-30,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-12-01,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-12-02,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-12-03,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-12-04,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-12-05,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-12-06,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-12-07,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-12-08,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-12-09,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-12-10,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-12-11,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-12-12,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-12-13,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-12-14,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-12-15,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-12-16,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-12-17,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-12-18,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-12-19,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-12-20,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-12-21,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-12-22,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-12-23,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-12-24,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-12-25,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-12-26,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-12-27,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-12-28,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-12-29,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-12-30,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2019-12-31,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-01-01,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-01-02,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-01-03,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-01-04,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-01-05,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-01-06,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-01-07,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-01-08,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-01-09,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-01-10,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-01-11,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-01-12,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-01-13,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-01-14,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-01-15,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-01-16,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-01-17,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-01-18,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-01-19,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-01-20,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-01-21,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-01-22,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-01-23,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-01-24,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-01-25,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-01-26,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-01-27,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-01-28,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-01-29,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-01-30,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-01-31,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-02-01,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-02-02,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-02-03,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-02-04,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-02-05,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-02-06,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-02-07,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-02-08,2.380414821482908,2.1634686267666647,2.1237276893575694,2.096036863090743,2.1237276893575694
2020-02-09,2.30307143485904,2.0931741600466234,2.054724467616801,2.0279333594422,2.054724467616801
2020-02-10,2.7158450612886518,2.4683284326035593,2.4229874997462195,2.3913946895011073,2.4229874997462195
2020-02-11,2.711771293696719,2.464625939954654,2.4193530184966003,2.387807597466856,2.4193530184966003
2020-02-12,2.7340315133940063,2.4848574082287476,2.439212853226104,2.407408484104314,2.439212853226104
2020-02-13,2.9055198495986168,2.640716644142916,2.592209097709539,2.558409843628299,2.592209097709539
2020-02-14,2.698979827324852,2.4530002619694042,2.407940893569359,2.3765442727696433,2.407940893569359
2020-02-15,2.6375374822675854,2.397157648032242,2.353124057310588,2.322442181389392,2.353124057310588
2020-02-16,2.633581176044184,2.393561911560194,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-02-17,2.633581176044184,2.393561911560194,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-02-18,2.633581176044184,2.393561911560194,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-02-19,2.633581176044184,2.393561911560194,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-02-20,2.633581176044184,2.393561911560194,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-02-21,2.633581176044184,2.393561911560194,2.3495943712246223,2.318958518117308,2.3495943712246223
2020-02-22,2.633581176044184,2.393561911560194,2.3495943712246223,2.318958518117308,2.3495943712246223
