asset,train_total_delta_pct,recent_total_delta_pct,train_dd_worsen_pct,downside_dd_worsen_pct,train_triggers,score,passed_filters,profile,decision_date,next_date_exclusive,probation_delta_pct,suspended,reentry_blocked,persistence_passes,persistence_ok,core_asset_today,core_is_bnb,required_recent_delta_pct,promotion_ok,suspended_until_rebalance_idx,reentry_blocked_until_rebalance_idx,incumbent_asset_before,selected_asset,keep_reason,dropped_assets
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-09-14,2019-09-21,0.0,False,False,0,False,0.0,False,2.0,False,-1,-1,,,best_passed,
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-09-14,2019-09-21,0.0,False,False,0,False,0.0,False,2.0,False,-1,-1,,,best_passed,
XTZ,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-09-14,2019-09-21,0.0,False,False,0,False,0.0,False,2.0,False,-1,-1,,,best_passed,
NEO,-28.529907817433497,0.0,-7.744952557087492,0.0,7,-1e+18,False,phase67h_keep_all_67f_main,2019-09-14,2019-09-21,0.0,False,False,0,False,0.0,False,2.0,False,3,-1,,,best_passed,
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-09-21,2019-09-28,0.0,False,False,0,False,0.0,False,2.0,False,-1,-1,,,best_passed,
BCH,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-09-21,2019-09-28,0.0,False,False,0,False,0.0,False,2.0,False,-1,-1,,,best_passed,
DOGE,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-09-21,2019-09-28,0.0,False,False,0,False,0.0,False,2.0,False,-1,-1,,,best_passed,
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-09-21,2019-09-28,0.0,False,False,0,False,0.0,False,2.0,False,-1,-1,,,best_passed,
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-09-21,2019-09-28,0.0,False,False,0,False,0.0,False,2.0,False,-1,-1,,,best_passed,
XTZ,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-09-21,2019-09-28,0.0,False,False,0,False,0.0,False,2.0,False,-1,-1,,,best_passed,
NEO,-28.529907817433497,0.0,-7.744952557087492,0.0,7,-1e+18,False,phase67h_keep_all_67f_main,2019-09-21,2019-09-28,0.0,False,False,0,False,0.0,False,2.0,False,3,-1,,,best_passed,
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-09-28,2019-10-05,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
BCH,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-09-28,2019-10-05,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
DOGE,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-09-28,2019-10-05,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-09-28,2019-10-05,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-09-28,2019-10-05,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
XTZ,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-09-28,2019-10-05,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
NEO,-28.529907817433497,0.0,-7.744952557087492,0.0,7,-1e+18,False,phase67h_keep_all_67f_main,2019-09-28,2019-10-05,0.0,False,False,0,False,CASH,False,2.0,False,3,-1,,,best_passed,
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-10-05,2019-10-12,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
BCH,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-10-05,2019-10-12,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
DOGE,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-10-05,2019-10-12,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-10-05,2019-10-12,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-10-05,2019-10-12,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
XTZ,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-10-05,2019-10-12,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
NEO,-28.529907817433497,0.0,-7.744952557087492,0.0,7,-1e+18,False,phase67h_keep_all_67f_main,2019-10-05,2019-10-12,0.0,False,False,0,False,CASH,False,2.0,False,3,-1,,,best_passed,
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-10-12,2019-10-19,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
BCH,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-10-12,2019-10-19,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
DOGE,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-10-12,2019-10-19,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-10-12,2019-10-19,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-10-12,2019-10-19,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
XTZ,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-10-12,2019-10-19,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
NEO,-28.529907817433497,0.0,-7.744952557087492,0.0,7,-1e+18,False,phase67h_keep_all_67f_main,2019-10-12,2019-10-19,0.0,False,False,0,False,CASH,False,2.0,False,3,-1,,,best_passed,
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-10-19,2019-10-26,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
BCH,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-10-19,2019-10-26,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
DOGE,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-10-19,2019-10-26,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-10-19,2019-10-26,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-10-19,2019-10-26,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
XTZ,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-10-19,2019-10-26,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
NEO,-28.529907817433497,0.0,-7.744952557087492,0.0,7,-1e+18,False,phase67h_keep_all_67f_main,2019-10-19,2019-10-26,0.0,False,False,0,False,CASH,False,2.0,False,3,-1,,,best_passed,
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-10-26,2019-11-02,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
BCH,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-10-26,2019-11-02,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
DOGE,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-10-26,2019-11-02,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-10-26,2019-11-02,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-10-26,2019-11-02,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
XTZ,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-10-26,2019-11-02,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
NEO,-28.529907817433497,0.0,-7.744952557087492,0.0,7,-1e+18,False,phase67h_keep_all_67f_main,2019-10-26,2019-11-02,0.0,False,False,0,False,CASH,False,2.0,False,3,-1,,,best_passed,
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-11-02,2019-11-09,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
BCH,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-11-02,2019-11-09,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
DOGE,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-11-02,2019-11-09,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-11-02,2019-11-09,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-11-02,2019-11-09,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
XTZ,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-11-02,2019-11-09,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
NEO,-28.529907817433497,0.0,-7.744952557087492,0.0,7,-1e+18,False,phase67h_keep_all_67f_main,2019-11-02,2019-11-09,0.0,False,False,0,False,CASH,False,2.0,False,3,-1,,,best_passed,
DOGE,1.1501318978019128,0.5336891260840471,-1.9244747918184313,-2.2274108665035985,2,-1e+18,False,phase67h_keep_all_67f_main,2019-11-09,2019-11-16,0.5336891260840471,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-11-09,2019-11-16,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
BCH,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-11-09,2019-11-16,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-11-09,2019-11-16,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-11-09,2019-11-16,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
XTZ,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-11-09,2019-11-16,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
NEO,-28.529907817433497,0.0,-7.744952557087492,0.0,7,-1e+18,False,phase67h_keep_all_67f_main,2019-11-09,2019-11-16,0.0,False,False,0,False,CASH,False,2.0,False,3,-1,,,best_passed,
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-11-16,2019-11-23,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
BCH,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-11-16,2019-11-23,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-11-16,2019-11-23,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-11-16,2019-11-23,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
XTZ,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-11-16,2019-11-23,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
NEO,-28.529907817433497,0.0,-7.744952557087492,0.0,7,-1e+18,False,phase67h_keep_all_67f_main,2019-11-16,2019-11-23,0.0,False,False,0,False,CASH,False,2.0,False,3,-1,,,best_passed,
DOGE,-2.891303798640976,-1.3416351641835633,-1.9244747918184313,-3.4282604752403523,7,-1e+18,False,phase67h_keep_all_67f_main,2019-11-16,2019-11-23,-1.3416351641835633,True,False,0,False,CASH,False,2.0,False,31,-1,,,best_passed,
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-11-23,2019-11-30,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
BCH,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-11-23,2019-11-30,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-11-23,2019-11-30,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-11-23,2019-11-30,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
XTZ,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-11-23,2019-11-30,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
NEO,-28.529907817433497,0.0,-7.744952557087492,0.0,7,-1e+18,False,phase67h_keep_all_67f_main,2019-11-23,2019-11-30,0.0,False,False,0,False,CASH,False,2.0,False,3,-1,,,best_passed,
DOGE,-2.891303798640976,-1.3416351641835633,-1.9244747918184313,-3.4282604752403523,7,-1e+18,False,phase67h_keep_all_67f_main,2019-11-23,2019-11-30,-1.3416351641835633,True,False,0,False,CASH,False,2.0,False,31,-1,,,best_passed,
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-11-30,2019-12-07,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
BCH,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-11-30,2019-12-07,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-11-30,2019-12-07,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-11-30,2019-12-07,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
XTZ,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-11-30,2019-12-07,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
NEO,-28.529907817433497,0.0,-7.744952557087492,0.0,7,-1e+18,False,phase67h_keep_all_67f_main,2019-11-30,2019-12-07,0.0,False,False,0,False,CASH,False,2.0,False,3,-1,,,best_passed,
DOGE,-2.891303798640976,-1.3416351641835633,-1.9244747918184313,-3.4282604752403523,7,-1e+18,False,phase67h_keep_all_67f_main,2019-11-30,2019-12-07,-1.3416351641835633,True,False,0,False,CASH,False,2.0,False,31,-1,,,best_passed,
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-12-07,2019-12-14,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
BCH,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-12-07,2019-12-14,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-12-07,2019-12-14,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-12-07,2019-12-14,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
XTZ,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-12-07,2019-12-14,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
NEO,-28.529907817433497,0.0,-7.744952557087492,0.0,7,-1e+18,False,phase67h_keep_all_67f_main,2019-12-07,2019-12-14,0.0,False,False,0,False,CASH,False,2.0,False,3,-1,,,best_passed,
DOGE,-2.891303798640976,-1.3416351641835633,-1.9244747918184313,-3.4282604752403523,7,-1e+18,False,phase67h_keep_all_67f_main,2019-12-07,2019-12-14,-1.3416351641835633,True,False,0,False,CASH,False,2.0,False,31,-1,,,best_passed,
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-12-14,2019-12-21,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
BCH,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-12-14,2019-12-21,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-12-14,2019-12-21,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-12-14,2019-12-21,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
XTZ,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-12-14,2019-12-21,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
NEO,-28.529907817433497,0.0,-7.744952557087492,0.0,7,-1e+18,False,phase67h_keep_all_67f_main,2019-12-14,2019-12-21,0.0,False,False,0,False,CASH,False,2.0,False,3,-1,,,best_passed,
DOGE,-2.891303798640976,-1.3416351641835633,-1.9244747918184313,-3.4282604752403523,7,-1e+18,False,phase67h_keep_all_67f_main,2019-12-14,2019-12-21,-1.3416351641835633,True,False,0,False,CASH,False,2.0,False,35,-1,,,best_passed,
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-12-21,2019-12-28,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
BCH,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-12-21,2019-12-28,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-12-21,2019-12-28,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-12-21,2019-12-28,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
XTZ,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-12-21,2019-12-28,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
NEO,-28.529907817433497,0.0,-7.744952557087492,0.0,7,-1e+18,False,phase67h_keep_all_67f_main,2019-12-21,2019-12-28,0.0,False,False,0,False,CASH,False,2.0,False,3,-1,,,best_passed,
DOGE,-2.891303798640976,-3.428260475240341,-1.9244747918184313,-3.428260475240341,7,-1e+18,False,phase67h_keep_all_67f_main,2019-12-21,2019-12-28,-1.3416351641835633,True,False,0,False,CASH,False,2.0,False,35,-1,,,best_passed,
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-12-28,2020-01-04,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
BCH,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-12-28,2020-01-04,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-12-28,2020-01-04,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-12-28,2020-01-04,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
XTZ,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2019-12-28,2020-01-04,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
DOGE,-2.891303798640976,0.0,-1.9244747918184313,0.0,7,-1e+18,False,phase67h_keep_all_67f_main,2019-12-28,2020-01-04,0.0,True,False,0,False,CASH,False,2.0,False,35,-1,,,best_passed,
NEO,-28.529907817433497,0.0,-7.744952557087492,0.0,7,-1e+18,False,phase67h_keep_all_67f_main,2019-12-28,2020-01-04,0.0,False,False,0,False,CASH,False,2.0,False,3,-1,,,best_passed,
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2020-01-04,2020-01-11,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
BCH,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2020-01-04,2020-01-11,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2020-01-04,2020-01-11,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2020-01-04,2020-01-11,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
XTZ,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2020-01-04,2020-01-11,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
DOGE,-2.891303798640976,0.0,-1.9244747918184313,0.0,7,-1e+18,False,phase67h_keep_all_67f_main,2020-01-04,2020-01-11,0.0,True,False,0,False,CASH,False,2.0,False,35,-1,,,best_passed,
NEO,-28.529907817433497,0.0,-7.744952557087492,0.0,7,-1e+18,False,phase67h_keep_all_67f_main,2020-01-04,2020-01-11,0.0,False,False,0,False,CASH,False,2.0,False,3,-1,,,best_passed,
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2020-01-11,2020-01-18,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
BCH,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2020-01-11,2020-01-18,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2020-01-11,2020-01-18,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2020-01-11,2020-01-18,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
XTZ,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2020-01-11,2020-01-18,0.0,False,False,0,False,CASH,False,2.0,False,-1,-1,,,best_passed,
DOGE,-2.891303798640976,0.0,-1.9244747918184313,0.0,7,-1e+18,False,phase67h_keep_all_67f_main,2020-01-11,2020-01-18,0.0,False,False,0,False,CASH,False,2.0,False,35,-1,,,best_passed,
NEO,-28.529907817433497,0.0,-7.744952557087492,0.0,7,-1e+18,False,phase67h_keep_all_67f_main,2020-01-11,2020-01-18,0.0,False,False,0,False,CASH,False,2.0,False,3,-1,,,best_passed,
NEO,-20.92765665800441,4.065895548545373,-7.744952557087492,-1.2355415352260812,10,-1e+18,False,phase67h_keep_all_67f_main,2020-01-18,2020-01-25,4.065895548545373,False,False,0,False,0.0,False,2.0,True,3,-1,,,best_passed,
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2020-01-18,2020-01-25,0.0,False,False,0,False,0.0,False,2.0,False,-1,-1,,,best_passed,
BCH,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2020-01-18,2020-01-25,0.0,False,False,0,False,0.0,False,2.0,False,-1,-1,,,best_passed,
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2020-01-18,2020-01-25,0.0,False,False,0,False,0.0,False,2.0,False,-1,-1,,,best_passed,
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2020-01-18,2020-01-25,0.0,False,False,0,False,0.0,False,2.0,False,-1,-1,,,best_passed,
XTZ,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2020-01-18,2020-01-25,0.0,False,False,0,False,0.0,False,2.0,False,-1,-1,,,best_passed,
DOGE,-2.891303798640976,0.0,-1.9244747918184313,0.0,7,-1e+18,False,phase67h_keep_all_67f_main,2020-01-18,2020-01-25,0.0,False,False,0,False,0.0,False,2.0,False,35,-1,,,best_passed,
APT,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2020-01-25,2020-02-01,0.0,False,False,0,False,BTC,False,2.0,False,-1,-1,,,best_passed,
BCH,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2020-01-25,2020-02-01,0.0,False,False,0,False,BTC,False,2.0,False,-1,-1,,,best_passed,
ICP,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2020-01-25,2020-02-01,0.0,False,False,0,False,BTC,False,2.0,False,-1,-1,,,best_passed,
STX,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2020-01-25,2020-02-01,0.0,False,False,0,False,BTC,False,2.0,False,-1,-1,,,best_passed,
XTZ,0.0,0.0,0.0,0.0,0,-1e+18,False,phase67h_keep_all_67f_main,2020-01-25,2020-02-01,0.0,False,False,0,False,BTC,False,2.0,False,-1,-1,,,best_passed,
DOGE,-2.7713148737451974,0.0,-1.111062452369218,0.0,7,-1e+18,False,phase67h_keep_all_67f_main,2020-01-25,2020-02-01,0.0,False,False,0,False,BTC,False,2.0,False,35,-1,,,best_passed,
NEO,-36.986403942543845,-5.156000011455797,-4.454765035890198,-8.322788556738614,17,-1e+18,False,phase67h_keep_all_67f_main,2020-01-25,2020-02-01,-5.156000011455797,True,False,0,False,BTC,False,2.0,False,41,-1,,,best_passed,
