ts,always_daily,phase20_btc_3d_neg_k05,phase23_btc1d_pos,phase23_btc2d_pos,phase23_breadth1d_50,phase23_breadth1d_60,phase23_btc1d_and_breadth50,phase23_btc1d_and_breadth60,phase23_btc2d_and_breadth50,phase23_btc1d_or_breadth60
2024-08-19 04:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-19 08:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-19 12:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-19 16:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-19 20:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-20 00:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-20 04:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-20 08:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-20 12:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-20 16:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-20 20:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-21 00:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-21 04:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-21 08:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-21 12:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-21 16:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-21 20:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-22 00:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-22 04:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-22 08:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-22 12:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-22 16:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-22 20:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-23 00:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-23 04:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-23 08:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-23 12:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-23 16:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-23 20:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-24 00:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-24 04:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-24 08:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-24 12:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-24 16:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-24 20:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-25 00:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-25 04:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-25 08:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-25 12:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-25 16:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-25 20:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-26 00:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-26 04:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-26 08:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-26 12:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-26 16:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-26 20:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-27 00:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-27 04:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-27 08:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-27 12:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-27 16:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-27 20:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-28 00:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-28 04:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-28 08:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-28 12:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-28 16:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-28 20:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-29 00:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-29 04:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-29 08:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-29 12:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-29 16:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-29 20:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-30 00:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-30 04:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-30 08:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-30 12:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-30 16:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-30 20:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-31 00:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-31 04:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-31 08:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-31 12:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
2024-08-31 16:00:00,8.003172639285973,7.457645096088523,6.031568308717426,7.711198200433061,6.489486480637842,6.089898617103805,6.245107861316619,6.472495374388363,6.973869786388461,5.675035265003389
