ts,selected,market_score,best_symbol_raw,best_score_raw,prev_selected,prev_score_raw
2021-06-20,CASH,-3.856319194560189,CASH,,CASH,
2021-06-21,CASH,-17.153095617179474,CASH,,CASH,
2021-06-22,CASH,-15.921553194847112,CASH,,CASH,
2021-06-23,CASH,-11.569230280572725,CASH,,CASH,
2021-06-24,CASH,-9.907454886828512,CASH,,CASH,
2021-06-25,CASH,-17.626976604619014,CASH,,CASH,
2021-06-26,CASH,-17.40992253235379,CASH,,CASH,
2021-06-27,CASH,-15.178694449048892,CASH,,CASH,
2021-06-28,CASH,-14.497085850158868,CASH,,CASH,
2021-06-29,CASH,-9.299770564576534,CASH,,CASH,
2021-06-30,CASH,-9.57489205998233,CASH,,CASH,
2021-07-01,CASH,-14.098544689709911,CASH,,CASH,
2021-07-02,CASH,-13.650449967102881,CASH,,CASH,
2021-07-03,CASH,-11.46462481073077,CASH,,CASH,
2021-07-04,CASH,-8.148582555445552,CASH,,CASH,
2021-07-05,CASH,-11.643819741303332,CASH,,CASH,
2021-07-06,CASH,-8.707041850189517,CASH,,CASH,
2021-07-07,CASH,-8.1397330985226,CASH,,CASH,
2021-07-08,CASH,-12.76947230046219,CASH,,CASH,
2021-07-09,CASH,-10.55573188964988,CASH,,CASH,
2021-07-10,CASH,-11.158768742865078,CASH,,CASH,
2021-07-11,CASH,-8.589073894171031,CASH,,CASH,
2021-07-12,CASH,-14.598321434866094,CASH,,CASH,
2021-07-13,CASH,-22.73927140617397,CASH,,CASH,
2021-07-14,CASH,-21.50622983457711,CASH,,CASH,
2021-07-15,CASH,-26.73696760013856,CASH,,CASH,
2021-07-16,CASH,-32.228655543068925,CASH,,CASH,
2021-07-17,CASH,-32.35769099386583,CASH,,CASH,
2021-07-18,CASH,-32.93788035120816,CASH,,CASH,
2021-07-19,CASH,-35.85346803068489,CASH,,CASH,
2021-07-20,CASH,-37.53082333831784,CASH,,CASH,
2021-07-21,CASH,-33.292902331507186,CASH,,CASH,
2021-07-22,CASH,-31.600914531265428,CASH,,CASH,
2021-07-23,CASH,-28.815241705244038,CASH,,CASH,
2021-07-24,CASH,-26.000253026502538,CASH,,CASH,
2021-07-25,CASH,-25.307978863867078,CASH,,CASH,
2021-07-26,CASH,-22.185290868745337,CASH,,CASH,
2021-07-27,CASH,-17.627722783855877,CASH,,CASH,
2021-07-28,CASH,-14.13925831921859,CASH,,CASH,
2021-07-29,CASH,-11.392994012460704,CASH,,CASH,
2021-07-30,CASH,-7.166664829590477,CASH,,CASH,
2021-07-31,CASH,-5.323072836577772,CASH,,CASH,
2021-08-01,CASH,-6.713302286043039,CASH,,CASH,
2021-08-02,CASH,-4.511409710598454,CASH,,CASH,
2021-08-03,CASH,-5.351943087681484,CASH,,CASH,
2021-08-04,CASH,2.1590908027628415,CASH,,CASH,
2021-08-05,CASH,6.156102251164068,CASH,,CASH,
2021-08-06,CASH,8.520321029032067,CASH,,CASH,
2021-08-07,CASH,15.798320273470248,CASH,,CASH,
2021-08-08,CASH,9.72793725048815,CASH,,CASH,
2021-08-09,CASH,17.289591187464136,CASH,,CASH,
2021-08-10,CASH,17.589324040995617,CASH,,CASH,
2021-08-11,CASH,22.308911804825296,CASH,,CASH,
2021-08-12,CASH,18.492947007187148,CASH,,CASH,
2021-08-13,CASH,28.96294955993292,CASH,,CASH,
2021-08-14,CASH,29.01632121743799,CASH,,CASH,
2021-08-15,CASH,31.34592261488193,CASH,,CASH,
2021-08-16,CASH,27.855594196659975,CASH,,CASH,
2021-08-17,CASH,22.96927350091397,CASH,,CASH,
2021-08-18,CASH,25.0371299987786,CASH,,CASH,
2021-08-19,CASH,30.98429815398846,CASH,,CASH,
2021-08-20,CASH,35.45453195410053,CASH,,CASH,
2021-08-21,CASH,33.69549481863601,CASH,,CASH,
2021-08-22,CASH,35.65433050693939,CASH,,CASH,
2021-08-23,BNBUSDT,38.78527167973943,BNBUSDT,66.46707060181865,CASH,
2021-08-24,CASH,29.991351896109393,CASH,,BNBUSDT,
2021-08-25,ETHUSDT,31.94661665714929,ETHUSDT,10.878043780329534,CASH,
2021-08-26,ETHUSDT,22.899038605443753,ETHUSDT,6.377866500670847,ETHUSDT,6.377866500670847
2021-08-27,ETHUSDT,30.517308283627102,ETHUSDT,6.771205430157142,ETHUSDT,6.771205430157142
2021-08-28,ETHUSDT,30.671134641970955,ETHUSDT,2.091985886119139,ETHUSDT,2.091985886119139
2021-08-29,ETHUSDT,27.83615539715639,ETHUSDT,-0.7318041784589306,ETHUSDT,-0.7318041784589306
2021-08-30,ETHUSDT,21.468750472155985,ETHUSDT,10.961209829295736,ETHUSDT,10.961209829295736
2021-08-31,BNBUSDT,24.704343294856276,BNBUSDT,61.36460082255082,ETHUSDT,44.32373677732167
2021-09-01,BNBUSDT,32.610648223892916,ETHUSDT,59.07867758681359,BNBUSDT,57.991775575101656
2021-09-02,BNBUSDT,31.993700156407645,BNBUSDT,63.14757560363486,BNBUSDT,63.14757560363486
2021-09-03,ETHUSDT,35.15256273477052,ETHUSDT,78.3127748220052,BNBUSDT,52.678366661859144
2021-09-04,ETHUSDT,34.32452887359894,ETHUSDT,67.62681348130505,ETHUSDT,67.62681348130505
2021-09-05,ETHUSDT,41.57408686558951,ETHUSDT,66.60458206797833,ETHUSDT,66.60458206797833
2021-09-06,ETHUSDT,41.33431285749121,ETHUSDT,65.88206575101341,ETHUSDT,65.88206575101341
2021-09-07,CASH,19.171231496913435,CASH,,ETHUSDT,
2021-09-08,CASH,16.584226781095357,CASH,,CASH,
2021-09-09,CASH,16.97477018338399,CASH,,CASH,
2021-09-10,CASH,13.43145376390301,CASH,,CASH,
2021-09-11,CASH,17.06937811467279,CASH,,CASH,
2021-09-12,CASH,22.618025027016856,CASH,,CASH,
2021-09-13,CASH,18.00371987208116,CASH,,CASH,
2021-09-14,CASH,22.232012897367074,CASH,,CASH,
2021-09-15,CASH,26.148581773422137,CASH,,CASH,
2021-09-16,CASH,23.026614610110986,CASH,,CASH,
2021-09-17,CASH,17.646365543595056,CASH,,CASH,
2021-09-18,CASH,19.80822293157185,CASH,,CASH,
2021-09-19,CASH,15.926062883896941,CASH,,CASH,
2021-09-20,CASH,3.8521873618476277,CASH,,CASH,
2021-09-21,CASH,0.047913668578055825,CASH,,CASH,
2021-09-22,CASH,12.873333725695312,CASH,,CASH,
2021-09-23,CASH,13.538900274869546,CASH,,CASH,
2021-09-24,CASH,9.057479874552156,CASH,,CASH,
2021-09-25,CASH,9.659272026425835,CASH,,CASH,
2021-09-26,CASH,11.032184467244951,CASH,,CASH,
2021-09-27,CASH,4.557868023578771,CASH,,CASH,
2021-09-28,CASH,0.9039407789293868,CASH,,CASH,
2021-09-29,CASH,2.3388643231287105,CASH,,CASH,
2021-09-30,CASH,5.3939255908095305,CASH,,CASH,
2021-10-01,CASH,16.10966022811442,CASH,,CASH,
2021-10-02,CASH,18.58095450357784,CASH,,CASH,
2021-10-03,CASH,20.016391607929688,CASH,,CASH,
2021-10-04,CASH,18.607538414831662,CASH,,CASH,
2021-10-05,CASH,22.024459456928668,CASH,,CASH,
2021-10-06,CASH,22.63870014162262,CASH,,CASH,
2021-10-07,CASH,23.182879680805545,CASH,,CASH,
2021-10-08,CASH,23.693948203715333,CASH,,CASH,
2021-10-09,BTCUSDT,29.279784320964072,BTCUSDT,110.9358322383043,CASH,
2021-10-10,BTCUSDT,25.4062862376861,BTCUSDT,114.06721273158345,BTCUSDT,114.06721273158345
2021-10-11,BTCUSDT,28.460075974082304,BTCUSDT,121.49647044873245,BTCUSDT,121.49647044873245
2021-10-12,BTCUSDT,25.05723706006688,BTCUSDT,117.33634501537723,BTCUSDT,117.33634501537723
2021-10-13,BTCUSDT,29.12542040249671,BTCUSDT,118.34310245535833,BTCUSDT,118.34310245535833
2021-10-14,BTCUSDT,32.74606533507747,BTCUSDT,121.11484973266033,BTCUSDT,121.11484973266033
2021-10-15,BTCUSDT,36.40434122303562,BTCUSDT,115.14353577091819,BTCUSDT,115.14353577091819
2021-10-16,BTCUSDT,34.65938020004806,BTCUSDT,114.2372919920081,BTCUSDT,114.2372919920081
2021-10-17,BTCUSDT,33.39194705364264,BTCUSDT,113.75942822584837,BTCUSDT,113.75942822584837
2021-10-18,BTCUSDT,32.570762095382776,BTCUSDT,114.87325128137853,BTCUSDT,114.87325128137853
2021-10-19,BTCUSDT,32.46994589213992,BTCUSDT,126.24486931997839,BTCUSDT,126.24486931997839
2021-10-20,BTCUSDT,38.02313621878519,BTCUSDT,117.73878439082355,BTCUSDT,117.73878439082355
2021-10-21,BTCUSDT,29.625045765391107,BTCUSDT,110.6612533847079,BTCUSDT,110.6612533847079
2021-10-22,BTCUSDT,30.056674409089037,BTCUSDT,110.30796553197212,BTCUSDT,110.30796553197212
2021-10-23,BTCUSDT,33.17574859374266,BTCUSDT,112.27607239179264,BTCUSDT,112.27607239179264
2021-10-24,BTCUSDT,30.60637059424928,BTCUSDT,108.59250480304928,BTCUSDT,108.59250480304928
2021-10-25,BTCUSDT,36.518437594302036,BTCUSDT,100.78191918609082,BTCUSDT,100.78191918609082
2021-10-26,ETHUSDT,35.175506222242724,ETHUSDT,90.38322820441904,BTCUSDT,40.32854892480899
2021-10-27,ETHUSDT,21.138230830230913,ETHUSDT,93.85737734153308,ETHUSDT,93.85737734153308
2021-10-28,ETHUSDT,29.042409805064395,ETHUSDT,91.05386377086371,ETHUSDT,91.05386377086371
2021-10-29,ETHUSDT,33.638403721202145,ETHUSDT,102.85599821644725,ETHUSDT,102.85599821644725
2021-10-30,ETHUSDT,31.244180713611893,ETHUSDT,103.51946169366649,ETHUSDT,103.51946169366649
2021-10-31,ETHUSDT,31.039417542024665,ETHUSDT,85.25940655491229,ETHUSDT,85.25940655491229
2021-11-01,ETHUSDT,31.95333914846505,ETHUSDT,85.71285277267035,ETHUSDT,85.71285277267035
2021-11-02,ETHUSDT,34.07696204736646,ETHUSDT,114.12378565427179,ETHUSDT,114.12378565427179
2021-11-03,ETHUSDT,35.986804820451106,ETHUSDT,93.43001912491928,ETHUSDT,93.43001912491928
2021-11-04,ETHUSDT,33.11715920136103,BNBUSDT,80.77751730672254,ETHUSDT,80.55775905923947
2021-11-05,BNBUSDT,32.07436203864763,BNBUSDT,105.42329958110525,ETHUSDT,69.44619716287329
2021-11-06,BNBUSDT,32.33296823302857,BNBUSDT,97.64215338794862,BNBUSDT,97.64215338794862
2021-11-07,BNBUSDT,34.71745728810246,BNBUSDT,98.37056960402361,BNBUSDT,98.37056960402361
2021-11-08,BNBUSDT,41.54680265964199,BNBUSDT,100.28343834077982,BNBUSDT,100.28343834077982
2021-11-09,BNBUSDT,40.115870024740424,BNBUSDT,98.0915870326913,BNBUSDT,98.0915870326913
2021-11-10,BNBUSDT,34.61021098576175,BNBUSDT,97.36692633538017,BNBUSDT,97.36692633538017
2021-11-11,BNBUSDT,37.11637384239287,BNBUSDT,99.60830162018199,BNBUSDT,99.60830162018199
2021-11-12,BNBUSDT,34.350249833230826,BNBUSDT,109.40448809023877,BNBUSDT,109.40448809023877
2021-11-13,BNBUSDT,37.42399576289716,BNBUSDT,112.69603649437347,BNBUSDT,112.69603649437347
2021-11-14,BNBUSDT,37.77099664296566,BNBUSDT,103.33927605196735,BNBUSDT,103.33927605196735
2021-11-15,BNBUSDT,35.675832981254096,BNBUSDT,100.2801009913529,BNBUSDT,100.2801009913529
2021-11-16,BNBUSDT,26.349058820821366,BNBUSDT,105.15423875330292,BNBUSDT,105.15423875330292
2021-11-17,BNBUSDT,25.208332758075887,BNBUSDT,90.08956524804853,BNBUSDT,90.08956524804853
2021-11-18,ETHUSDT,15.942079306647353,ETHUSDT,42.638781917711626,BNBUSDT,
2021-11-19,ETHUSDT,21.786443027636874,ETHUSDT,53.08324168717929,ETHUSDT,53.08324168717929
2021-11-20,ETHUSDT,23.317307059827897,ETHUSDT,61.59549569962966,ETHUSDT,61.59549569962966
2021-11-21,ETHUSDT,21.115891777494344,ETHUSDT,57.35148584849913,ETHUSDT,57.35148584849913
2021-11-22,ETHUSDT,17.094253482614548,ETHUSDT,43.64390876579216,ETHUSDT,43.64390876579216
2021-11-23,ETHUSDT,19.142344328964736,ETHUSDT,66.06910024120224,ETHUSDT,66.06910024120224
2021-11-24,ETHUSDT,14.332884432430285,ETHUSDT,64.72678757399407,ETHUSDT,64.72678757399407
2021-11-25,CASH,16.357040758217664,CASH,,ETHUSDT,
2021-11-26,ETHUSDT,6.7333766522244405,ETHUSDT,58.96699570996309,CASH,
2021-11-27,ETHUSDT,7.35438266565096,ETHUSDT,60.89171825136914,ETHUSDT,60.89171825136914
2021-11-28,ETHUSDT,10.437363309828177,ETHUSDT,83.57668640138027,ETHUSDT,83.57668640138027
2021-11-29,ETHUSDT,12.463915497130538,ETHUSDT,85.94511334935329,ETHUSDT,85.94511334935329
2021-11-30,CASH,12.635931418576215,CASH,,ETHUSDT,
2021-12-01,CASH,12.927588192600517,CASH,,CASH,
2021-12-02,TRXUSDT,12.214155166189544,TRXUSDT,31.674151672910224,CASH,
2021-12-03,CASH,6.524156403761988,CASH,,TRXUSDT,
2021-12-04,CASH,2.775301588970823,CASH,,CASH,
2021-12-05,CASH,0.823473505694317,CASH,,CASH,
2021-12-06,CASH,1.6238270438329838,CASH,,CASH,
2021-12-07,CASH,2.1951855554262765,CASH,,CASH,
2021-12-08,CASH,2.576279076997895,CASH,,CASH,
2021-12-09,CASH,-3.4451048455099347,CASH,,CASH,
2021-12-10,CASH,-6.855293251603882,CASH,,CASH,
2021-12-11,CASH,-3.850345086038208,CASH,,CASH,
2021-12-12,CASH,-2.6488815322752384,CASH,,CASH,
2021-12-13,CASH,-10.594826208216299,CASH,,CASH,
2021-12-14,CASH,-8.50483114040824,CASH,,CASH,
2021-12-15,CASH,-5.732081424887963,CASH,,CASH,
2021-12-16,CASH,-9.797042013400619,CASH,,CASH,
2021-12-17,CASH,-12.823131993527463,CASH,,CASH,
2021-12-18,CASH,-10.23848627988726,CASH,,CASH,
2021-12-19,CASH,-10.720654590041839,CASH,,CASH,
2021-12-20,CASH,-10.380323330164723,CASH,,CASH,
2021-12-21,CASH,-6.492089697052417,CASH,,CASH,
2021-12-22,CASH,-4.879009648329582,CASH,,CASH,
2021-12-23,CASH,1.3956258007192341,CASH,,CASH,
2021-12-24,CASH,-1.702528127805449,CASH,,CASH,
2021-12-25,CASH,0.32389616139082333,CASH,,CASH,
2021-12-26,CASH,1.5561197681800838,CASH,,CASH,
2021-12-27,CASH,1.0981491002453978,CASH,,CASH,
2021-12-28,CASH,-7.87340024731117,CASH,,CASH,
2021-12-29,CASH,-12.876399329508429,CASH,,CASH,
2021-12-30,CASH,-10.896660370063808,CASH,,CASH,
2021-12-31,CASH,-14.057662570612218,CASH,,CASH,
2022-01-01,CASH,-9.871070323709372,CASH,,CASH,
2022-01-02,CASH,-7.921161031120449,CASH,,CASH,
2022-01-03,CASH,-11.413940696402003,CASH,,CASH,
2022-01-04,CASH,-15.44830570343945,CASH,,CASH,
2022-01-05,CASH,-20.170119747615843,CASH,,CASH,
2022-01-06,CASH,-21.581518866328135,CASH,,CASH,
2022-01-07,CASH,-25.730027493068636,CASH,,CASH,
2022-01-08,CASH,-28.01161107633301,CASH,,CASH,
2022-01-09,CASH,-28.158829790179208,CASH,,CASH,
2022-01-10,CASH,-29.961451538569705,CASH,,CASH,
2022-01-11,CASH,-27.3951086245669,CASH,,CASH,
2022-01-12,CASH,-21.579735735698208,CASH,,CASH,
2022-01-13,CASH,-25.14052958717737,CASH,,CASH,
2022-01-14,CASH,-21.557239175729865,CASH,,CASH,
2022-01-15,CASH,-21.12368229488947,CASH,,CASH,
2022-01-16,CASH,-19.72338429274562,CASH,,CASH,
2022-01-17,CASH,-21.001368440445656,CASH,,CASH,
2022-01-18,CASH,-24.865946379104656,CASH,,CASH,
2022-01-19,CASH,-28.809227984286256,CASH,,CASH,
2022-01-20,CASH,-33.43483116908121,CASH,,CASH,
2022-01-21,CASH,-40.35791537360252,CASH,,CASH,
2022-01-22,CASH,-42.37599827049058,CASH,,CASH,
2022-01-23,CASH,-40.66125783935248,CASH,,CASH,
2022-01-24,CASH,-41.44376513634094,CASH,,CASH,
2022-01-25,CASH,-40.70802201297753,CASH,,CASH,
2022-01-26,CASH,-42.92000814207134,CASH,,CASH,
2022-01-27,CASH,-44.277549470251245,CASH,,CASH,
2022-01-28,CASH,-43.92790587646175,CASH,,CASH,
2022-01-29,CASH,-42.550682058655184,CASH,,CASH,
2022-01-30,CASH,-44.581774443165926,CASH,,CASH,
2022-01-31,CASH,-42.6579323490158,CASH,,CASH,
2022-02-01,CASH,-38.6169927717335,CASH,,CASH,
2022-02-02,CASH,-42.19936175470554,CASH,,CASH,
2022-02-03,CASH,-40.60201517799046,CASH,,CASH,
2022-02-04,CASH,-35.094743661895826,CASH,,CASH,
2022-02-05,CASH,-33.33821116307607,CASH,,CASH,
2022-02-06,CASH,-30.2271801367098,CASH,,CASH,
2022-02-07,CASH,-24.362456825813485,CASH,,CASH,
2022-02-08,CASH,-24.586394306915054,CASH,,CASH,
2022-02-09,CASH,-18.00608889302836,CASH,,CASH,
2022-02-10,CASH,-18.65265830361311,CASH,,CASH,
2022-02-11,CASH,-25.709748357515057,CASH,,CASH,
2022-02-12,CASH,-26.773145922377875,CASH,,CASH,
2022-02-13,CASH,-29.03792564533727,CASH,,CASH,
2022-02-14,CASH,-28.9813085102153,CASH,,CASH,
2022-02-15,CASH,-19.657433527559157,CASH,,CASH,
2022-02-16,CASH,-22.39670367333653,CASH,,CASH,
2022-02-17,CASH,-34.21583724750986,CASH,,CASH,
2022-02-18,CASH,-37.102190027773254,CASH,,CASH,
2022-02-19,CASH,-36.09599806777958,CASH,,CASH,
2022-02-20,CASH,-41.89987580715785,CASH,,CASH,
2022-02-21,CASH,-46.564947698364996,CASH,,CASH,
2022-02-22,CASH,-44.46960528328277,CASH,,CASH,
2022-02-23,CASH,-49.101150325809535,CASH,,CASH,
2022-02-24,CASH,-45.999895845132265,CASH,,CASH,
2022-02-25,CASH,-43.831105940874096,CASH,,CASH,
2022-02-26,CASH,-43.77632539128545,CASH,,CASH,
2022-02-27,CASH,-45.734714544604266,CASH,,CASH,
2022-02-28,CASH,-39.04491625168688,CASH,,CASH,
2022-03-01,CASH,-36.24404345427177,CASH,,CASH,
2022-03-02,CASH,-35.23451666644451,CASH,,CASH,
2022-03-03,CASH,-38.33192285601972,CASH,,CASH,
2022-03-04,CASH,-43.04664847475112,CASH,,CASH,
2022-03-05,CASH,-41.40011644355766,CASH,,CASH,
2022-03-06,CASH,-44.06184311934274,CASH,,CASH,
2022-03-07,CASH,-43.64931715334432,CASH,,CASH,
2022-03-08,CASH,-42.698201457895784,CASH,,CASH,
2022-03-09,CASH,-39.41145133502486,CASH,,CASH,
2022-03-10,CASH,-42.95626205780804,CASH,,CASH,
2022-03-11,CASH,-42.19637935077715,CASH,,CASH,
2022-03-12,CASH,-42.86233323803316,CASH,,CASH,
2022-03-13,CASH,-46.40549454671083,CASH,,CASH,
2022-03-14,CASH,-44.34037073691164,CASH,,CASH,
2022-03-15,CASH,-44.359979210996926,CASH,,CASH,
2022-03-16,CASH,-40.74243995799828,CASH,,CASH,
2022-03-17,CASH,-40.792997582305645,CASH,,CASH,
2022-03-18,CASH,-36.84440819855892,CASH,,CASH,
2022-03-19,CASH,-32.53610136965812,CASH,,CASH,
2022-03-20,CASH,-37.167003436812955,CASH,,CASH,
2022-03-21,CASH,-33.935508960169805,CASH,,CASH,
2022-03-22,CASH,-28.518431890430637,CASH,,CASH,
2022-03-23,CASH,-22.63108748713306,CASH,,CASH,
2022-03-24,CASH,-16.02247248677712,CASH,,CASH,
2022-03-25,CASH,-20.45345562778892,CASH,,CASH,
2022-03-26,CASH,-14.699802053672355,CASH,,CASH,
2022-03-27,CASH,-7.110975426825558,CASH,,CASH,
2022-03-28,CASH,-9.491054462597745,CASH,,CASH,
2022-03-29,CASH,-7.293990868806456,CASH,,CASH,
2022-03-30,CASH,-2.099188499013829,CASH,,CASH,
2022-03-31,CASH,-7.191282531275679,CASH,,CASH,
2022-04-01,CASH,-1.722748446751303,CASH,,CASH,
2022-04-02,CASH,-1.596919349918772,CASH,,CASH,
2022-04-03,CASH,1.788717404119507,CASH,,CASH,
2022-04-04,CASH,-0.6338701825966078,CASH,,CASH,
2022-04-05,CASH,-6.145683649339412,CASH,,CASH,
2022-04-06,CASH,-22.709914707585924,CASH,,CASH,
2022-04-07,CASH,-20.601832325388923,CASH,,CASH,
2022-04-08,CASH,-26.58172323731789,CASH,,CASH,
2022-04-09,CASH,-23.426790511806967,CASH,,CASH,
2022-04-10,CASH,-26.869149452928934,CASH,,CASH,
2022-04-11,CASH,-35.0184708843583,CASH,,CASH,
2022-04-12,CASH,-33.23767156089413,CASH,,CASH,
2022-04-13,CASH,-31.325543492617513,CASH,,CASH,
2022-04-14,CASH,-33.68067849100293,CASH,,CASH,
2022-04-15,CASH,-31.815031220348306,CASH,,CASH,
2022-04-16,CASH,-30.86546183425548,CASH,,CASH,
2022-04-17,CASH,-33.77704942458759,CASH,,CASH,
2022-04-18,CASH,-29.78166128086995,CASH,,CASH,
2022-04-19,CASH,-26.715643146091878,CASH,,CASH,
2022-04-20,CASH,-27.789904956560814,CASH,,CASH,
2022-04-21,CASH,-28.334748410249077,CASH,,CASH,
2022-04-22,CASH,-29.46826886867377,CASH,,CASH,
2022-04-23,CASH,-29.46249498451226,CASH,,CASH,
2022-04-24,CASH,-30.546794256532678,CASH,,CASH,
2022-04-25,CASH,-26.471886056250273,CASH,,CASH,
2022-04-26,CASH,-34.21333380157542,CASH,,CASH,
2022-04-27,CASH,-31.994895282900927,CASH,,CASH,
2022-04-28,CASH,-32.49082072719933,CASH,,CASH,
2022-04-29,CASH,-34.838503896819596,CASH,,CASH,
2022-04-30,CASH,-37.71084996917073,CASH,,CASH,
2022-05-01,CASH,-36.20481510111785,CASH,,CASH,
2022-05-02,CASH,-36.93608008478059,CASH,,CASH,
2022-05-03,CASH,-37.007184915935746,CASH,,CASH,
2022-05-04,CASH,-30.05181440500193,CASH,,CASH,
2022-05-05,CASH,-38.72954485736349,CASH,,CASH,
2022-05-06,CASH,-37.64612133197472,CASH,,CASH,
2022-05-07,CASH,-40.46672465337479,CASH,,CASH,
2022-05-08,CASH,-40.49799694510336,CASH,,CASH,
2022-05-09,CASH,-44.0723909024928,CASH,,CASH,
2022-05-10,CASH,-42.46181080480388,CASH,,CASH,
2022-05-11,CASH,-44.39870068160071,CASH,,CASH,
2022-05-12,CASH,-45.7296092675586,CASH,,CASH,
2022-05-13,CASH,-44.73514178299006,CASH,,CASH,
2022-05-14,CASH,-45.3865787710078,CASH,,CASH,
2022-05-15,CASH,-44.131071888381854,CASH,,CASH,
2022-05-16,CASH,-46.94114747412095,CASH,,CASH,
2022-05-17,CASH,-45.881278946919736,CASH,,CASH,
2022-05-18,CASH,-49.05611476090056,CASH,,CASH,
2022-05-19,CASH,-47.92445292412831,CASH,,CASH,
2022-05-20,CASH,-50.24604066101224,CASH,,CASH,
2022-05-21,CASH,-49.26703384647819,CASH,,CASH,
2022-05-22,CASH,-47.884975757610015,CASH,,CASH,
2022-05-23,CASH,-49.28686150399762,CASH,,CASH,
2022-05-24,CASH,-46.684492355265625,CASH,,CASH,
2022-05-25,CASH,-45.99707372291757,CASH,,CASH,
2022-05-26,CASH,-48.12551545733186,CASH,,CASH,
2022-05-27,CASH,-48.08514723188154,CASH,,CASH,
2022-05-28,CASH,-46.47858965282072,CASH,,CASH,
2022-05-29,CASH,-46.559395807798516,CASH,,CASH,
2022-05-30,CASH,-40.9240605503915,CASH,,CASH,
2022-05-31,CASH,-38.66729181100846,CASH,,CASH,
2022-06-01,CASH,-46.82544389187699,CASH,,CASH,
2022-06-02,CASH,-45.39990929248722,CASH,,CASH,
2022-06-03,CASH,-49.18117681147434,CASH,,CASH,
2022-06-04,CASH,-47.486608695742255,CASH,,CASH,
2022-06-05,CASH,-47.549760555661145,CASH,,CASH,
2022-06-06,CASH,-44.69606451833005,CASH,,CASH,
2022-06-07,CASH,-45.36471226140714,CASH,,CASH,
2022-06-08,CASH,-45.956020748619544,CASH,,CASH,
2022-06-09,CASH,-45.78556290792085,CASH,,CASH,
2022-06-10,CASH,-50.92575687687218,CASH,,CASH,
2022-06-11,CASH,-52.802412827040314,CASH,,CASH,
2022-06-12,CASH,-55.11516317264002,CASH,,CASH,
2022-06-13,CASH,-55.156623268461495,CASH,,CASH,
2022-06-14,CASH,-55.15622932362115,CASH,,CASH,
2022-06-15,CASH,-53.4490071436135,CASH,,CASH,
2022-06-16,CASH,-58.29157173285244,CASH,,CASH,
2022-06-17,CASH,-58.10801582958777,CASH,,CASH,
2022-06-18,CASH,-59.397353010608875,CASH,,CASH,
2022-06-19,CASH,-56.383412984167286,CASH,,CASH,
2022-06-20,CASH,-55.629942396670494,CASH,,CASH,
2022-06-21,CASH,-55.37696673664497,CASH,,CASH,
2022-06-22,CASH,-55.852753993227985,CASH,,CASH,
2022-06-23,CASH,-53.85518146107146,CASH,,CASH,
2022-06-24,CASH,-51.01241358783762,CASH,,CASH,
2022-06-25,CASH,-49.97223663005686,CASH,,CASH,
2022-06-26,CASH,-49.125652223545444,CASH,,CASH,
2022-06-27,CASH,-48.087676008323996,CASH,,CASH,
2022-06-28,CASH,-49.360476061279314,CASH,,CASH,
2022-06-29,CASH,-48.69837234542712,CASH,,CASH,
2022-06-30,CASH,-48.326004472556775,CASH,,CASH,
2022-07-01,CASH,-49.2554780503001,CASH,,CASH,
2022-07-02,CASH,-48.71917476836844,CASH,,CASH,
2022-07-03,CASH,-47.53681756817278,CASH,,CASH,
2022-07-04,CASH,-45.31413335024339,CASH,,CASH,
2022-07-05,CASH,-46.76056756971081,CASH,,CASH,
2022-07-06,CASH,-43.98784852692708,CASH,,CASH,
2022-07-07,CASH,-41.19646455694369,CASH,,CASH,
2022-07-08,CASH,-41.94340470160711,CASH,,CASH,
2022-07-09,CASH,-43.39204079108392,CASH,,CASH,
2022-07-10,CASH,-47.37604300477167,CASH,,CASH,
2022-07-11,CASH,-53.11840113788487,CASH,,CASH,
2022-07-12,CASH,-55.64122546008585,CASH,,CASH,
2022-07-13,CASH,-51.90797301084998,CASH,,CASH,
2022-07-14,CASH,-48.851929556438584,CASH,,CASH,
2022-07-15,CASH,-47.714919890459065,CASH,,CASH,
2022-07-16,CASH,-43.113675036536414,CASH,,CASH,
2022-07-17,CASH,-43.98045723511883,CASH,,CASH,
2022-07-18,CASH,-35.358968161794415,CASH,,CASH,
2022-07-19,CASH,-33.82791523612499,CASH,,CASH,
2022-07-20,CASH,-37.90129913760025,CASH,,CASH,
2022-07-21,CASH,-35.030364439851546,CASH,,CASH,
2022-07-22,CASH,-38.87411086462526,CASH,,CASH,
2022-07-23,CASH,-39.028208160289346,CASH,,CASH,
2022-07-24,CASH,-38.66355343944674,CASH,,CASH,
2022-07-25,CASH,-46.754055681701836,CASH,,CASH,
2022-07-26,CASH,-47.41208592418277,CASH,,CASH,
2022-07-27,CASH,-39.7540746890025,CASH,,CASH,
2022-07-28,CASH,-35.4473877168823,CASH,,CASH,
2022-07-29,CASH,-34.63734100544944,CASH,,CASH,
2022-07-30,CASH,-33.04832309510247,CASH,,CASH,
2022-07-31,CASH,-32.549222617798485,CASH,,CASH,
2022-08-01,CASH,-32.04679560568379,CASH,,CASH,
2022-08-02,CASH,-36.71498234495597,CASH,,CASH,
2022-08-03,CASH,-38.09320797805024,CASH,,CASH,
2022-08-04,CASH,-36.64897436657278,CASH,,CASH,
2022-08-05,CASH,-32.867336414745765,CASH,,CASH,
2022-08-06,CASH,-33.26495711150298,CASH,,CASH,
