model,days,total_return_pct,cagr_pct,max_drawdown_pct,sharpe,sortino,cash_days_pct,btc_days_pct,base_days_pct,doge_days_pct,trade_count,since2021_total_return_pct,since2021_cagr_pct,since2021_max_drawdown_pct,since2023_total_return_pct,since2023_cagr_pct,since2023_max_drawdown_pct,since2025_total_return_pct,since2025_cagr_pct,since2025_max_drawdown_pct,asset,signal_days_pct,trigger_days,passes_2025_guardrail,source,delta_vs_phase63_cagr_pct,delta_vs_phase63_max_drawdown_pct,delta_vs_phase63_since2021_cagr_pct,delta_vs_phase63_since2023_cagr_pct,delta_vs_phase63_since2025_cagr_pct,score_lb,doge_fast_ma,doge_slow_ma,doge_min_score,doge_edge_vs_base,doge_risk_ma,doge_risk_buffer,doge_vol_lb,doge_vol_cap,cooldown_days,doge_data_start,doge_data_end,doge_history_days,doge_non_na_close_ratio,doge_max_gap_days
phase65b_doge_guard_lb30_f30_s150_m12_e03_rm150_rb+00_v20_045_cd0,2874,16830.723058641182,91.97169764909916,-35.218111920184484,1.4224932151937835,1.8417345990134173,41.8580375782881,8.38552540013918,48.12108559498956,1.6353514265831592,823,934.2205705116671,56.654700366152255,-35.21811192018458,838.2118132738937,101.03570050390611,-25.866176348777415,90.03738631886122,70.39941391565195,-20.80923724935961,DOGE,1.6353514265831592,47,False,phase65b_exact_doge_guardrail,-9.619324922388799,-1.7599568902300646,-11.56494523151197,-24.64282875139827,-43.49757683651373,30.0,30.0,150.0,0.12,0.03,150.0,0.0,20.0,0.045,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb30_f30_s150_m12_e03_rm200_rb-03_v20_045_cd0,2874,16830.723058641182,91.97169764909916,-35.218111920184484,1.4224932151937835,1.8417345990134173,41.8580375782881,8.38552540013918,48.12108559498956,1.6353514265831592,823,934.2205705116671,56.654700366152255,-35.21811192018458,838.2118132738937,101.03570050390611,-25.866176348777415,90.03738631886122,70.39941391565195,-20.80923724935961,DOGE,1.6353514265831592,47,False,phase65b_exact_doge_guardrail,-9.619324922388799,-1.7599568902300646,-11.56494523151197,-24.64282875139827,-43.49757683651373,30.0,30.0,150.0,0.12,0.03,200.0,-0.03,20.0,0.045,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb30_f30_s150_m12_e03_rm200_rb+00_v20_045_cd0,2874,16618.8130959776,91.66465326830557,-35.218111920184484,1.419573260317435,1.8379121493200008,41.8580375782881,8.38552540013918,48.15588030619346,1.6005567153792624,821,921.2759584166063,56.27605366572303,-35.21811192018458,826.4688753241824,100.24745457805695,-25.866176348777415,90.03738631886122,70.39941391565195,-20.80923724935961,DOGE,1.6005567153792624,46,False,phase65b_exact_doge_guardrail,-9.926369303182383,-1.7599568902300646,-11.943591931941192,-25.431074677247437,-43.49757683651373,30.0,30.0,150.0,0.12,0.03,200.0,0.0,20.0,0.045,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb30_f30_s150_m16_e00_rm150_rb-03_v20_045_cd0,2874,16446.35055076254,91.41224801958245,-35.218111920184484,1.4175112002783323,1.8346520578206784,41.8580375782881,8.38552540013918,48.26026443980515,1.4961725817675715,829,910.7410089471457,55.96502027550132,-35.21811192018458,816.9119062149674,99.60085229996692,-25.866176348777415,90.03738631886122,70.39941391565195,-20.80923724935961,DOGE,1.4961725817675715,43,False,phase65b_exact_doge_guardrail,-10.178774551905505,-1.7599568902300646,-12.254625322162909,-26.077676955337466,-43.49757683651373,30.0,30.0,150.0,0.16,0.0,150.0,-0.03,20.0,0.045,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb30_f30_s150_m16_e00_rm150_rb+00_v20_045_cd0,2874,16446.35055076254,91.41224801958245,-35.218111920184484,1.4175112002783323,1.8346520578206784,41.8580375782881,8.38552540013918,48.26026443980515,1.4961725817675715,829,910.7410089471457,55.96502027550132,-35.21811192018458,816.9119062149674,99.60085229996692,-25.866176348777415,90.03738631886122,70.39941391565195,-20.80923724935961,DOGE,1.4961725817675715,43,False,phase65b_exact_doge_guardrail,-10.178774551905505,-1.7599568902300646,-12.254625322162909,-26.077676955337466,-43.49757683651373,30.0,30.0,150.0,0.16,0.0,150.0,0.0,20.0,0.045,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb30_f30_s150_m16_e00_rm200_rb-03_v20_045_cd0,2874,16446.35055076254,91.41224801958245,-35.218111920184484,1.4175112002783323,1.8346520578206784,41.8580375782881,8.38552540013918,48.26026443980515,1.4961725817675715,829,910.7410089471457,55.96502027550132,-35.21811192018458,816.9119062149674,99.60085229996692,-25.866176348777415,90.03738631886122,70.39941391565195,-20.80923724935961,DOGE,1.4961725817675715,43,False,phase65b_exact_doge_guardrail,-10.178774551905505,-1.7599568902300646,-12.254625322162909,-26.077676955337466,-43.49757683651373,30.0,30.0,150.0,0.16,0.0,200.0,-0.03,20.0,0.045,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb30_f30_s150_m16_e03_rm150_rb-03_v20_045_cd0,2874,16446.35055076254,91.41224801958245,-35.218111920184484,1.4175112002783323,1.8346520578206784,41.8580375782881,8.38552540013918,48.26026443980515,1.4961725817675715,829,910.7410089471457,55.96502027550132,-35.21811192018458,816.9119062149674,99.60085229996692,-25.866176348777415,90.03738631886122,70.39941391565195,-20.80923724935961,DOGE,1.4961725817675715,43,False,phase65b_exact_doge_guardrail,-10.178774551905505,-1.7599568902300646,-12.254625322162909,-26.077676955337466,-43.49757683651373,30.0,30.0,150.0,0.16,0.03,150.0,-0.03,20.0,0.045,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb30_f30_s150_m16_e03_rm150_rb+00_v20_045_cd0,2874,16446.35055076254,91.41224801958245,-35.218111920184484,1.4175112002783323,1.8346520578206784,41.8580375782881,8.38552540013918,48.26026443980515,1.4961725817675715,829,910.7410089471457,55.96502027550132,-35.21811192018458,816.9119062149674,99.60085229996692,-25.866176348777415,90.03738631886122,70.39941391565195,-20.80923724935961,DOGE,1.4961725817675715,43,False,phase65b_exact_doge_guardrail,-10.178774551905505,-1.7599568902300646,-12.254625322162909,-26.077676955337466,-43.49757683651373,30.0,30.0,150.0,0.16,0.03,150.0,0.0,20.0,0.045,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb30_f30_s150_m16_e03_rm200_rb-03_v20_045_cd0,2874,16446.35055076254,91.41224801958245,-35.218111920184484,1.4175112002783323,1.8346520578206784,41.8580375782881,8.38552540013918,48.26026443980515,1.4961725817675715,829,910.7410089471457,55.96502027550132,-35.21811192018458,816.9119062149674,99.60085229996692,-25.866176348777415,90.03738631886122,70.39941391565195,-20.80923724935961,DOGE,1.4961725817675715,43,False,phase65b_exact_doge_guardrail,-10.178774551905505,-1.7599568902300646,-12.254625322162909,-26.077676955337466,-43.49757683651373,30.0,30.0,150.0,0.16,0.03,200.0,-0.03,20.0,0.045,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb30_f30_s150_m16_e00_rm200_rb+00_v20_045_cd0,2874,16239.251508666923,91.10609843665326,-35.218111920184484,1.4145899493871659,1.830829275661261,41.8580375782881,8.38552540013918,48.29505915100904,1.4613778705636742,827,898.0902740242072,55.58804058595692,-35.21811192018458,805.4355642336599,98.8182323064677,-25.866176348777415,90.03738631886122,70.39941391565195,-20.80923724935961,DOGE,1.4613778705636742,42,False,phase65b_exact_doge_guardrail,-10.4849241348347,-1.7599568902300646,-12.631605011707308,-26.860296948836677,-43.49757683651373,30.0,30.0,150.0,0.16,0.0,200.0,0.0,20.0,0.045,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb30_f30_s150_m16_e03_rm200_rb+00_v20_045_cd0,2874,16239.251508666923,91.10609843665326,-35.218111920184484,1.4145899493871659,1.830829275661261,41.8580375782881,8.38552540013918,48.29505915100904,1.4613778705636742,827,898.0902740242072,55.58804058595692,-35.21811192018458,805.4355642336599,98.8182323064677,-25.866176348777415,90.03738631886122,70.39941391565195,-20.80923724935961,DOGE,1.4613778705636742,42,False,phase65b_exact_doge_guardrail,-10.4849241348347,-1.7599568902300646,-12.631605011707308,-26.860296948836677,-43.49757683651373,30.0,30.0,150.0,0.16,0.03,200.0,0.0,20.0,0.045,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb30_f30_s150_m08_e06_rm150_rb-03_v20_045_cd0,2874,14327.867316141268,88.10831636662444,-36.5185282979856,1.3827828514865934,1.7773698266628928,41.8580375782881,8.315935977731385,48.086290883785665,1.7397355601948505,828,860.2364568778717,54.436495879188996,-36.51852829798558,771.0957923930815,96.43491411543803,-26.89390957869271,90.03738631886122,70.39941391565195,-20.80923724935961,DOGE,1.7397355601948505,50,False,phase65b_exact_doge_guardrail,-13.482706204863518,-3.060373268031178,-13.78314971847523,-29.24361513986635,-43.49757683651373,30.0,30.0,150.0,0.08,0.06,150.0,-0.03,20.0,0.045,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb30_f30_s150_m08_e06_rm150_rb+00_v20_045_cd0,2874,14327.867316141268,88.10831636662444,-36.5185282979856,1.3827828514865934,1.7773698266628928,41.8580375782881,8.315935977731385,48.086290883785665,1.7397355601948505,828,860.2364568778717,54.436495879188996,-36.51852829798558,771.0957923930815,96.43491411543803,-26.89390957869271,90.03738631886122,70.39941391565195,-20.80923724935961,DOGE,1.7397355601948505,50,False,phase65b_exact_doge_guardrail,-13.482706204863518,-3.060373268031178,-13.78314971847523,-29.24361513986635,-43.49757683651373,30.0,30.0,150.0,0.08,0.06,150.0,0.0,20.0,0.045,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb30_f30_s150_m08_e06_rm200_rb-03_v20_045_cd0,2874,14327.867316141268,88.10831636662444,-36.5185282979856,1.3827828514865934,1.7773698266628928,41.8580375782881,8.315935977731385,48.086290883785665,1.7397355601948505,828,860.2364568778717,54.436495879188996,-36.51852829798558,771.0957923930815,96.43491411543803,-26.89390957869271,90.03738631886122,70.39941391565195,-20.80923724935961,DOGE,1.7397355601948505,50,False,phase65b_exact_doge_guardrail,-13.482706204863518,-3.060373268031178,-13.78314971847523,-29.24361513986635,-43.49757683651373,30.0,30.0,150.0,0.08,0.06,200.0,-0.03,20.0,0.045,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb30_f30_s150_m08_e06_rm200_rb+00_v20_045_cd0,2874,14166.359062662024,87.83938862080744,-37.229151801669666,1.380183443471784,1.77358745735544,41.8580375782881,8.315935977731385,48.15588030619346,1.6701461377870561,828,849.4873898342651,54.10282120949614,-37.229151801669666,761.3445826709684,95.74638145294752,-27.712272869948695,90.03738631886122,70.39941391565195,-20.80923724935961,DOGE,1.6701461377870561,48,False,phase65b_exact_doge_guardrail,-13.751633950680514,-3.7709967717152466,-14.116824388168084,-29.932147802356866,-43.49757683651373,30.0,30.0,150.0,0.08,0.06,200.0,0.0,20.0,0.045,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb30_f30_s150_m12_e06_rm150_rb-03_v20_045_cd0,2874,13525.752167099183,86.74583653901952,-35.21811192018461,1.3701993249307276,1.7605431464449852,41.8580375782881,8.38552540013918,48.19067501739735,1.5657620041753653,826,823.8335243945087,53.29395963984855,-35.21811192018458,738.0722166999352,94.08116385249114,-25.866176348777415,90.03738631886122,70.39941391565195,-20.80923724935961,DOGE,1.5657620041753653,45,False,phase65b_exact_doge_guardrail,-14.845186032468433,-1.7599568902301925,-14.925685957815674,-31.59736540281324,-43.49757683651373,30.0,30.0,150.0,0.12,0.06,150.0,-0.03,20.0,0.045,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb30_f30_s150_m12_e06_rm150_rb+00_v20_045_cd0,2874,13525.752167099183,86.74583653901952,-35.21811192018461,1.3701993249307276,1.7605431464449852,41.8580375782881,8.38552540013918,48.19067501739735,1.5657620041753653,826,823.8335243945087,53.29395963984855,-35.21811192018458,738.0722166999352,94.08116385249114,-25.866176348777415,90.03738631886122,70.39941391565195,-20.80923724935961,DOGE,1.5657620041753653,45,False,phase65b_exact_doge_guardrail,-14.845186032468433,-1.7599568902301925,-14.925685957815674,-31.59736540281324,-43.49757683651373,30.0,30.0,150.0,0.12,0.06,150.0,0.0,20.0,0.045,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb30_f30_s150_m12_e06_rm200_rb-03_v20_045_cd0,2874,13525.752167099183,86.74583653901952,-35.21811192018461,1.3701993249307276,1.7605431464449852,41.8580375782881,8.38552540013918,48.19067501739735,1.5657620041753653,826,823.8335243945087,53.29395963984855,-35.21811192018458,738.0722166999352,94.08116385249114,-25.866176348777415,90.03738631886122,70.39941391565195,-20.80923724935961,DOGE,1.5657620041753653,45,False,phase65b_exact_doge_guardrail,-14.845186032468433,-1.7599568902301925,-14.925685957815674,-31.59736540281324,-43.49757683651373,30.0,30.0,150.0,0.12,0.06,200.0,-0.03,20.0,0.045,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb30_f30_s150_m12_e06_rm200_rb+00_v20_045_cd0,2874,13355.208202556601,86.44715053244627,-35.21811192018461,1.3672845923545365,1.7567574579841703,41.8580375782881,8.38552540013918,48.22546972860125,1.5309672929714684,824,812.2705493825297,52.923436113406666,-35.21811192018458,727.5826557086449,93.3201861440177,-25.866176348777415,90.03738631886122,70.39941391565195,-20.80923724935961,DOGE,1.5309672929714684,44,False,phase65b_exact_doge_guardrail,-15.143872039041682,-1.7599568902301925,-15.29620948425756,-32.358343111286686,-43.49757683651373,30.0,30.0,150.0,0.12,0.06,200.0,0.0,20.0,0.045,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb30_f30_s150_m16_e06_rm150_rb-03_v20_045_cd0,2874,13216.411301144408,86.20161626933944,-35.21811192018461,1.3652047458360559,1.7534958428495788,41.8580375782881,8.38552540013918,48.32985386221294,1.4265831593597773,832,802.8600427892668,52.61907537698545,-35.21811192018458,719.0457452018987,92.69595212803543,-25.866176348777415,90.03738631886122,70.39941391565195,-20.80923724935961,DOGE,1.4265831593597773,41,False,phase65b_exact_doge_guardrail,-15.389406302148515,-1.7599568902301925,-15.600570220678776,-32.982577127268954,-43.49757683651373,30.0,30.0,150.0,0.16,0.06,150.0,-0.03,20.0,0.045,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb30_f30_s150_m16_e06_rm150_rb+00_v20_045_cd0,2874,13216.411301144408,86.20161626933944,-35.21811192018461,1.3652047458360559,1.7534958428495788,41.8580375782881,8.38552540013918,48.32985386221294,1.4265831593597773,832,802.8600427892668,52.61907537698545,-35.21811192018458,719.0457452018987,92.69595212803543,-25.866176348777415,90.03738631886122,70.39941391565195,-20.80923724935961,DOGE,1.4265831593597773,41,False,phase65b_exact_doge_guardrail,-15.389406302148515,-1.7599568902301925,-15.600570220678776,-32.982577127268954,-43.49757683651373,30.0,30.0,150.0,0.16,0.06,150.0,0.0,20.0,0.045,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb30_f30_s150_m16_e06_rm200_rb-03_v20_045_cd0,2874,13216.411301144408,86.20161626933944,-35.21811192018461,1.3652047458360559,1.7534958428495788,41.8580375782881,8.38552540013918,48.32985386221294,1.4265831593597773,832,802.8600427892668,52.61907537698545,-35.21811192018458,719.0457452018987,92.69595212803543,-25.866176348777415,90.03738631886122,70.39941391565195,-20.80923724935961,DOGE,1.4265831593597773,41,False,phase65b_exact_doge_guardrail,-15.389406302148515,-1.7599568902301925,-15.600570220678776,-32.982577127268954,-43.49757683651373,30.0,30.0,150.0,0.16,0.06,200.0,-0.03,20.0,0.045,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb30_f30_s150_m16_e06_rm200_rb+00_v20_045_cd0,2874,13049.739138835437,85.9038007024079,-35.21811192018461,1.3622887176043048,1.7497098841828083,41.8580375782881,8.38552540013918,48.364648573416844,1.3917884481558804,830,791.5595781076777,52.25018309875189,-35.21811192018458,708.7943251837279,91.9404057309934,-25.866176348777415,90.03738631886122,70.39941391565195,-20.80923724935961,DOGE,1.3917884481558804,40,False,phase65b_exact_doge_guardrail,-15.687221869080048,-1.7599568902301925,-15.969462498912335,-33.73812352431098,-43.49757683651373,30.0,30.0,150.0,0.16,0.06,200.0,0.0,20.0,0.045,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f30_s100_m08_e06_rm150_rb-03_v20_045_cd0,2874,13203.761274400256,86.17912721029315,-48.63746766577458,1.3606814666264524,1.684748625136612,41.8580375782881,8.315935977731385,47.494780793319414,2.3312456506610997,824,664.3485202777745,47.812728227058976,-48.6374676657745,738.3107457251482,94.09839181769024,-33.74387862829303,89.95410208447228,70.33742050025431,-21.63263077467843,DOGE,2.3312456506610997,67,False,phase65b_exact_doge_guardrail,-15.411895361194809,-15.17931263582016,-20.40691737060525,-31.58013743761414,-43.55957025191137,45.0,30.0,100.0,0.08,0.06,150.0,-0.03,20.0,0.045,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f30_s100_m12_e06_rm150_rb-03_v20_045_cd0,2874,13203.761274400256,86.17912721029315,-48.63746766577458,1.3606814666264524,1.684748625136612,41.8580375782881,8.315935977731385,47.494780793319414,2.3312456506610997,824,664.3485202777745,47.812728227058976,-48.6374676657745,738.3107457251482,94.09839181769024,-33.74387862829303,89.95410208447228,70.33742050025431,-21.63263077467843,DOGE,2.3312456506610997,67,False,phase65b_exact_doge_guardrail,-15.411895361194809,-15.17931263582016,-20.40691737060525,-31.58013743761414,-43.55957025191137,45.0,30.0,100.0,0.12,0.06,150.0,-0.03,20.0,0.045,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f30_s100_m16_e06_rm150_rb-03_v20_045_cd0,2874,13152.99078154394,86.08867985284625,-45.77089211079267,1.3611858997025248,1.680477687373363,41.8580375782881,8.350730688935283,47.7035490605428,2.0876826722338206,825,661.4315744390689,47.704178841240854,-45.7708921107926,735.1115414663393,93.86704514134196,-30.046082408742336,89.95410208447228,70.33742050025431,-21.63263077467843,DOGE,2.0876826722338206,60,False,phase65b_exact_doge_guardrail,-15.5023427186417,-12.312737080838254,-20.515466756423372,-31.811484113962422,-43.55957025191137,45.0,30.0,100.0,0.16,0.06,150.0,-0.03,20.0,0.045,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f30_s100_m08_e06_rm200_rb+00_v20_045_cd0,2874,12933.609199069937,85.69434180442744,-46.58151836909905,1.35747509942501,1.6727995719301123,41.8580375782881,8.350730688935283,47.87752261656229,1.9137091162143354,823,648.8273203126143,47.23123400413029,-46.58151836909899,721.2876360151754,92.86031498244958,-31.09176589272531,89.95410208447228,70.33742050025431,-21.63263077467843,DOGE,1.9137091162143354,55,False,phase65b_exact_doge_guardrail,-15.896680767060516,-13.123363339144632,-20.988411593533932,-32.8182142728548,-43.55957025191137,45.0,30.0,100.0,0.08,0.06,200.0,0.0,20.0,0.045,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f30_s100_m12_e06_rm200_rb+00_v20_045_cd0,2874,12933.609199069937,85.69434180442744,-46.58151836909905,1.35747509942501,1.6727995719301123,41.8580375782881,8.350730688935283,47.87752261656229,1.9137091162143354,823,648.8273203126143,47.23123400413029,-46.58151836909899,721.2876360151754,92.86031498244958,-31.09176589272531,89.95410208447228,70.33742050025431,-21.63263077467843,DOGE,1.9137091162143354,55,False,phase65b_exact_doge_guardrail,-15.896680767060516,-13.123363339144632,-20.988411593533932,-32.8182142728548,-43.55957025191137,45.0,30.0,100.0,0.12,0.06,200.0,0.0,20.0,0.045,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f30_s100_m16_e06_rm200_rb+00_v20_045_cd0,2874,12933.609199069937,85.69434180442744,-46.58151836909905,1.35747509942501,1.6727995719301123,41.8580375782881,8.350730688935283,47.87752261656229,1.9137091162143354,823,648.8273203126143,47.23123400413029,-46.58151836909899,721.2876360151754,92.86031498244958,-31.09176589272531,89.95410208447228,70.33742050025431,-21.63263077467843,DOGE,1.9137091162143354,55,False,phase65b_exact_doge_guardrail,-15.896680767060516,-13.123363339144632,-20.988411593533932,-32.8182142728548,-43.55957025191137,45.0,30.0,100.0,0.16,0.06,200.0,0.0,20.0,0.045,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f30_s100_m16_e06_rm200_rb-03_v20_045_cd0,2874,12892.16716161921,85.61919993156415,-46.751369304668366,1.3567328715184244,1.6729123826692458,41.8580375782881,8.350730688935283,47.80793319415449,1.9832985386221296,825,646.446327497922,47.14117171866823,-46.75136930466831,718.6762463034178,92.66883283715943,-31.310868489321386,89.95410208447228,70.33742050025431,-21.63263077467843,DOGE,1.9832985386221296,57,False,phase65b_exact_doge_guardrail,-15.9718226399238,-13.293214274713947,-21.078473878995993,-33.009696418144955,-43.55957025191137,45.0,30.0,100.0,0.16,0.06,200.0,-0.03,20.0,0.045,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
phase65b_doge_guard_lb45_f30_s100_m16_e06_rm150_rb+00_v20_045_cd0,2874,12780.135539638153,85.41501408728465,-47.21053292155077,1.3547043445987843,1.6716848246658322,41.8580375782881,8.350730688935283,47.773138482950586,2.0180932498260264,825,640.0097113621255,46.896536324945146,-47.210532921550715,711.6167906629685,92.14908032165634,-31.903175740289225,89.95410208447228,70.33742050025431,-21.63263077467843,DOGE,2.0180932498260264,58,False,phase65b_exact_doge_guardrail,-16.176008484203308,-13.752377891596353,-21.32310927271908,-33.52944893364804,-43.55957025191137,45.0,30.0,100.0,0.16,0.06,150.0,0.0,20.0,0.045,0.0,2019-07-05,2026-03-17,2448.0,100.0,1.0
