ts,phase47_main_current,phase47_bnb_full_back,phase47_bnb_gap_filter,phase47_bnb_trend_filter
2025-06-06,103.75781477934129,85.08266953442529,70.25677568921023,102.6352304567044
2025-06-07,103.75781477934129,85.08266953442529,70.25677568921023,102.6352304567044
2025-06-08,103.75781477934129,85.08266953442529,70.25677568921023,102.6352304567044
2025-06-09,103.75781477934129,85.08266953442529,70.25677568921023,102.6352304567044
2025-06-10,103.75781477934129,85.08266953442529,70.25677568921023,102.6352304567044
2025-06-11,103.75781477934129,85.08266953442529,70.25677568921023,102.6352304567044
2025-06-12,103.75781477934129,85.08266953442529,70.25677568921023,102.6352304567044
2025-06-13,103.75781477934129,85.08266953442529,70.25677568921023,102.6352304567044
2025-06-14,103.75781477934129,85.08266953442529,70.25677568921023,102.6352304567044
2025-06-15,103.75781477934129,85.08266953442529,70.25677568921023,102.6352304567044
2025-06-16,103.75781477934129,85.08266953442529,70.25677568921023,102.6352304567044
2025-06-17,103.75781477934129,85.08266953442529,70.25677568921023,102.6352304567044
2025-06-18,103.75781477934129,85.08266953442529,70.25677568921023,102.6352304567044
2025-06-19,103.75781477934129,85.08266953442529,70.25677568921023,102.6352304567044
2025-06-20,103.75781477934129,85.08266953442529,70.25677568921023,102.6352304567044
2025-06-21,103.75781477934129,85.08266953442529,70.25677568921023,102.6352304567044
2025-06-22,103.75781477934129,85.08266953442529,70.25677568921023,102.6352304567044
2025-06-23,103.75781477934129,85.08266953442529,70.25677568921023,102.6352304567044
2025-06-24,103.75781477934129,85.08266953442529,70.25677568921023,102.6352304567044
2025-06-25,103.75781477934129,85.08266953442529,70.25677568921023,102.6352304567044
2025-06-26,103.75781477934129,85.08266953442529,70.25677568921023,102.6352304567044
2025-06-27,103.75781477934129,85.08266953442529,70.25677568921023,102.6352304567044
2025-06-28,103.75781477934129,85.08266953442529,70.25677568921023,102.6352304567044
2025-06-29,103.75781477934129,85.08266953442529,70.25677568921023,102.6352304567044
2025-06-30,103.75781477934129,85.08266953442529,70.25677568921023,102.6352304567044
2025-07-01,103.75781477934129,85.08266953442529,70.25677568921023,102.6352304567044
2025-07-02,103.75781477934129,85.08266953442529,70.25677568921023,102.6352304567044
2025-07-03,103.75781477934129,85.08266953442529,70.25677568921023,102.6352304567044
2025-07-04,103.75781477934129,85.08266953442529,70.25677568921023,102.6352304567044
2025-07-05,103.75781477934129,85.08266953442529,70.25677568921023,102.6352304567044
2025-07-06,103.75781477934129,85.08266953442529,70.25677568921023,102.6352304567044
2025-07-07,103.75781477934129,85.08266953442529,70.25677568921023,102.6352304567044
2025-07-08,103.75781477934129,85.08266953442529,70.25677568921023,102.6352304567044
2025-07-09,108.05718646749973,88.60820658748669,73.16797802073457,106.88808606060857
2025-07-10,109.47080658313,89.76739226811394,74.12517234469757,108.28641183158301
2025-07-11,109.37052698055184,89.68516177487017,74.05727074557929,108.18721718159348
2025-07-12,110.92291409592288,90.95813808231753,75.10842736042694,109.72280859398943
2025-07-13,112.14237867471513,91.9581138623296,75.93415455558183,110.9290794502551
2025-07-14,116.76669540937539,95.7501098039784,79.06538456687129,115.50336443087083
2025-07-15,125.45417416429439,102.87394799933796,84.94787397248518,124.09685096482553
2025-07-16,129.38076869106152,106.09380324809294,87.60666041161984,127.98096258592936
2025-07-17,131.98745885975026,108.23132087674426,89.37170959719019,130.55945025706586
2025-07-18,133.66534122529168,109.60720481501532,90.50784189950807,132.2191791520201
2025-07-19,139.79338886240322,114.63227837798891,94.65728229750556,138.2809257570559
2025-07-20,140.00326370253745,114.80437829841135,94.79939332400971,138.48852990359708
2025-07-21,139.4034086630048,114.3124898733741,94.39321783690916,137.89516486064605
2025-07-22,135.015387182751,110.71425891305199,91.42198871538945,133.55461859111833
2025-07-23,137.9420992707934,113.11419840617727,93.40373201938813,136.44966577648427
2025-07-24,138.61265682739256,113.66406375476109,93.85778178846704,137.11296838653251
2025-07-25,139.21325610394695,114.15656246320407,94.26446121537788,137.70706961440035
2025-07-26,144.088008596427,118.15391877088891,97.56526697283277,142.52908081952359
2025-07-27,141.36782228192095,115.9233329228602,95.7233669661919,139.83832494857316
2025-07-28,141.1739485377544,115.76435409566145,95.59209064560916,139.64654877774345
2025-07-29,141.77715264388493,116.25898879602458,96.00053386185606,140.24322665282014
2025-07-30,137.62393794399412,112.85330225021768,93.18829775048552,136.13494672454684
2025-07-31,129.80237896388437,106.43952879745221,87.89214231415389,128.39801134130371
2025-08-01,126.29478988036401,103.56326310613639,85.51707398821726,124.92837182836544
2025-08-02,126.10534769554347,103.4079182114772,85.38879837723493,124.7409792706229
2025-08-03,134.00347217733918,109.88447630645526,90.7367980557465,132.55365177234023
2025-08-04,130.07843114454732,106.66589494164629,88.0790635227067,128.67107683753326
2025-08-05,131.05210989846515,107.46432335716815,88.73836354702617,129.63422109333393
2025-08-06,131.47949596691552,107.81478512916011,89.02775637211282,130.05698315441506
2025-08-07,131.24637629321532,107.62362416261905,88.86990574024738,129.82638566655262
2025-08-08,139.07276187184343,114.04135548484797,94.16932937618562,137.56809542801778
2025-08-09,138.74471542395273,113.772353409417,93.94720166701872,137.24359820483159
2025-08-10,137.85197210556365,113.04029303498545,93.3427048664501,136.36051372183235
2025-08-11,149.8411721364343,122.87158281665683,101.46086482436068,148.21999930156275
2025-08-12,155.02397959873116,127.12154794470958,104.97026160660145,153.3467325450955
2025-08-13,148.41539414201984,121.7024275276195,100.49543812422036,146.80964719123705
2025-08-14,144.91068298679366,118.82852177249276,98.12231850897163,143.34285446949556
2025-08-15,144.34011065752705,118.36064552587251,97.73597101083855,142.77845531911797
2025-08-16,145.9832806263646,119.70806487683723,98.84859876003871,144.40384738033123
2025-08-17,140.78219395901112,115.44311057841219,95.32682471241151,139.25903269948657
2025-08-18,133.03311667251864,109.08877299559492,90.07974827895664,131.5937948104912
2025-08-19,141.53849606822777,116.06328750256499,95.83893406777439,140.0071521682651
2025-08-20,137.9198662957739,113.0959670963682,93.38867756645676,136.4276733461336
2025-08-21,157.7257113889712,129.3370008584829,106.79966563523269,156.01923355635142
2025-08-22,155.97384543292213,127.9004494765545,105.6134373615026,154.28632151969438
2025-08-23,156.030967948724,127.94729063396787,105.65211631583516,154.342826011294
2025-08-24,142.84480640102237,117.13447785666926,96.72346649771066,141.29932917044542
2025-08-25,150.17117707058108,123.14219087462772,101.6843186691047,148.54643382160384
2025-08-26,147.10549325108917,120.62829287219216,99.60847444572609,145.51391847815628
2025-08-27,147.25237972029396,120.74874156268363,99.70793461400977,145.6592157422695
2025-08-28,142.32254339940533,116.70621584603288,96.36983034381312,140.7827166758206
2025-08-29,142.7638556357717,116.31549431695262,96.0471931372498,141.21925423377854
2025-08-30,143.355644899479,115.72851937463389,95.56250022524628,141.80464076675028
2025-08-31,140.83148252978873,114.11332625749478,94.22875903980211,139.30778800366684
2025-09-01,140.74300879380277,114.93913927979146,94.910671826345,139.22027148935325
2025-09-02,144.3532548327351,115.3385521141049,95.24048585382326,142.791457283881
2025-09-03,138.13291507897554,110.36848765876752,91.13646907214162,136.63841709597963
2025-09-04,138.84296960488567,110.93582270802176,91.60494439754211,137.34078934676955
2025-09-05,136.65818644823915,109.19017640262408,90.16348185784828,135.1796439597236
2025-09-06,140.88437636687723,112.56691097462769,92.95181095806852,139.3601095677906
2025-09-07,146.182475521745,116.80010326521703,96.44735761682603,144.60088713137702
2025-09-08,148.29898420474632,118.49119812357102,97.8437744521544,146.69449672507778
2025-09-09,152.98261309680726,122.23342739076726,100.93390977162302,151.3274521485575
2025-09-10,156.16420356867374,124.77552482300261,103.03303959505214,154.47462011844317
2025-09-11,165.34712027395364,132.1126944503772,109.09168683220274,163.55818432337065
2025-09-12,165.48366922124404,132.22179734446456,109.1817782409336,163.69325591006103
2025-09-13,163.69487801173972,130.79254943192024,108.00158078655929,161.92381812441715
2025-09-14,157.52076138456417,125.8594173512672,103.9280608096684,155.81650096238587
2025-09-15,158.48358069309046,126.62871198976774,104.56330369934025,156.76890326412013
2025-09-16,165.88672183974674,132.54383722848218,109.44770177175616,164.09194779147907
2025-09-17,182.9578313976702,146.18368942075602,120.71077145622147,180.9783603219979
2025-09-18,175.47106591848166,140.20174816568672,115.77120024573671,173.57259621674993
2025-09-19,172.45556315603073,137.79235516017272,113.78165073040257,170.5897190076917
2025-09-20,171.77967460582622,137.25231879686785,113.33571721834491,169.92114308152347
2025-09-21,176.0429716148086,140.6587020115601,116.1485286020932,174.13831430812303
2025-09-22,172.50075815983834,143.5063430295327,118.49996018431625,177.66375140894073
2025-09-23,175.39650668350515,143.8608784741321,118.79271683313083,178.10267345074905
2025-09-24,162.1910203255775,133.60760041697174,110.32610124052121,165.40890810618023
2025-09-25,164.8319631732591,135.78312182382152,112.12253193932854,168.10224755203208
2025-09-26,164.00366185078045,136.45689327636865,112.67889682616655,167.25751263971034
2025-09-27,163.56514938593878,139.91745530731254,115.53644621544906,166.8103000390694
2025-09-28,164.1011090651897,145.09984421195898,119.81578931552279,167.35689321763053
2025-09-29,162.54195363464157,142.101441931076,117.33986704337573,165.7668039709072
2025-09-30,166.39111860380723,144.63627543826985,119.432998701079,169.69233679875543
2025-10-01,166.92707828305817,153.61457399737998,126.84680354982011,170.2389299773166
2025-10-02,166.58601303262574,167.58927034220963,138.38636985393413,185.21526816266513
2025-10-03,165.8551589245563,162.14339401908333,133.88945275720084,179.1966284161652
2025-10-04,165.86711074457534,164.4866003128373,135.82434878096993,181.7862785839348
2025-10-05,168.6175322956864,172.35036118201396,142.31782725881425,190.4771009449221
2025-10-06,155.9358243614309,183.79726913779092,151.77007939176667,203.12792353239053
2025-10-07,157.36010590841727,184.21574915537656,152.1156380923436,203.59041667720567
2025-10-08,151.32937020339355,176.88178117041602,146.05963460243498,195.4851075231223
2025-10-09,143.50879951238667,155.34062794196723,128.27208775253635,171.6783896849617
2025-10-10,140.77743078531785,151.91804496470607,125.44589946029132,167.89584070287012
2025-10-11,144.4938833155918,155.9286040397921,128.75760736589058,172.32820545424994
2025-10-12,144.4938833155918,155.9286040397921,128.75760736589058,172.32820545424994
2025-10-13,141.85206766154164,153.07772469726106,126.40350174624771,169.17748834182333
2025-10-14,142.9267045377654,154.23740442981602,127.36110403220411,170.4591359807765
2025-10-15,142.71231448095875,154.0060483231713,127.17006237615581,170.20344727680535
2025-10-16,142.71231448095875,154.0060483231713,127.17006237615581,170.20344727680535
2025-10-17,142.71231448095875,154.0060483231713,127.17006237615581,170.20344727680535
2025-10-18,142.71231448095875,154.0060483231713,127.17006237615581,170.20344727680535
2025-10-19,142.71231448095875,154.0060483231713,127.17006237615581,170.20344727680535
2025-10-20,142.71231448095875,154.0060483231713,127.17006237615581,170.20344727680535
2025-10-21,142.71231448095875,154.0060483231713,127.17006237615581,170.20344727680535
2025-10-22,142.71231448095875,154.0060483231713,127.17006237615581,170.20344727680535
2025-10-23,142.71231448095875,154.0060483231713,127.17006237615581,170.20344727680535
2025-10-24,142.71231448095875,154.0060483231713,127.17006237615581,170.20344727680535
2025-10-25,142.71231448095875,154.0060483231713,127.17006237615581,170.20344727680535
2025-10-26,142.71231448095875,154.0060483231713,127.17006237615581,170.20344727680535
2025-10-27,142.71231448095875,154.0060483231713,127.17006237615581,170.20344727680535
2025-10-28,142.71231448095875,154.0060483231713,127.17006237615581,170.20344727680535
2025-10-29,142.71231448095875,154.0060483231713,127.17006237615581,170.20344727680535
2025-10-30,142.71231448095875,154.0060483231713,127.17006237615581,170.20344727680535
2025-10-31,142.71231448095875,154.0060483231713,127.17006237615581,170.20344727680535
2025-11-01,142.71231448095875,154.0060483231713,127.17006237615581,170.20344727680535
2025-11-02,142.71231448095875,154.0060483231713,127.17006237615581,170.20344727680535
2025-11-03,142.71231448095875,154.0060483231713,127.17006237615581,170.20344727680535
2025-11-04,142.71231448095875,154.0060483231713,127.17006237615581,170.20344727680535
2025-11-05,142.71231448095875,154.0060483231713,127.17006237615581,170.20344727680535
2025-11-06,142.71231448095875,154.0060483231713,127.17006237615581,170.20344727680535
2025-11-07,142.71231448095875,154.0060483231713,127.17006237615581,170.20344727680535
2025-11-08,142.71231448095875,154.0060483231713,127.17006237615581,170.20344727680535
2025-11-09,142.71231448095875,154.0060483231713,127.17006237615581,170.20344727680535
2025-11-10,142.71231448095875,154.0060483231713,127.17006237615581,170.20344727680535
2025-11-11,142.71231448095875,154.0060483231713,127.17006237615581,170.20344727680535
2025-11-12,142.71231448095875,154.0060483231713,127.17006237615581,170.20344727680535
2025-11-13,142.71231448095875,154.0060483231713,127.17006237615581,170.20344727680535
2025-11-14,142.71231448095875,154.0060483231713,127.17006237615581,170.20344727680535
2025-11-15,142.71231448095875,154.0060483231713,127.17006237615581,170.20344727680535
2025-11-16,142.71231448095875,154.0060483231713,127.17006237615581,170.20344727680535
2025-11-17,142.71231448095875,154.0060483231713,127.17006237615581,170.20344727680535
2025-11-18,142.71231448095875,154.0060483231713,127.17006237615581,170.20344727680535
2025-11-19,142.71231448095875,154.0060483231713,127.17006237615581,170.20344727680535
2025-11-20,142.71231448095875,154.0060483231713,127.17006237615581,170.20344727680535
2025-11-21,142.71231448095875,154.0060483231713,127.17006237615581,170.20344727680535
2025-11-22,142.71231448095875,154.0060483231713,127.17006237615581,170.20344727680535
2025-11-23,142.71231448095875,154.0060483231713,127.17006237615581,170.20344727680535
2025-11-24,142.71231448095875,154.0060483231713,127.17006237615581,170.20344727680535
2025-11-25,142.71231448095875,154.0060483231713,127.17006237615581,170.20344727680535
2025-11-26,142.71231448095875,154.0060483231713,127.17006237615581,170.20344727680535
2025-11-27,142.71231448095875,154.0060483231713,127.17006237615581,170.20344727680535
