profile,decision_date,asset,history_days,max_gap_days,non_na_close_ratio,admission_train_delta_pct,admission_recent_delta_pct,admission_dd_worsen_pct,admission_trigger_days,admission_quality_score,admission_eligible,admission_failing,state,state_prev,fail_streaks,pass_streaks,suspended_now
phase68b_dynamic_repair_base,2019-05-11,TAO,717,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,WATCHLIST,2,0,False
phase68b_dynamic_repair_base,2019-05-11,THETA,2545,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,WATCHLIST,2,0,False
phase68b_dynamic_repair_base,2019-05-11,TIA,880,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,WATCHLIST,2,0,False
phase68b_dynamic_repair_base,2019-05-11,TON,598,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,WATCHLIST,2,0,False
phase68b_dynamic_repair_base,2019-05-11,TRUMP,434,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,WATCHLIST,2,0,False
phase68b_dynamic_repair_base,2019-05-11,TRX,2644,1,100.0,-19.724731016290754,-19.400942129315027,-11.864408081773304,7,-80.20874015830852,False,True,PROBATION,WATCHLIST,2,0,False
phase68b_dynamic_repair_base,2019-05-11,TWT,1887,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,WATCHLIST,2,0,False
phase68b_dynamic_repair_base,2019-05-11,UNI,2019,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,WATCHLIST,2,0,False
phase68b_dynamic_repair_base,2019-05-11,VET,2644,1,100.0,-12.415800329010573,-12.21199029144293,-6.724983251934603,12,-49.005721285592,False,True,PROBATION,WATCHLIST,2,0,False
phase68b_dynamic_repair_base,2019-05-11,VIRTUAL,352,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,WATCHLIST,2,0,False
phase68b_dynamic_repair_base,2019-05-11,WAL,170,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,WATCHLIST,2,0,False
phase68b_dynamic_repair_base,2019-05-11,WIF,754,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,WATCHLIST,2,0,False
phase68b_dynamic_repair_base,2019-05-11,WLD,979,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,WATCHLIST,2,0,False
phase68b_dynamic_repair_base,2019-05-11,WLFI,209,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,WATCHLIST,2,0,False
phase68b_dynamic_repair_base,2019-05-11,XLM,2644,1,100.0,-13.008698225561702,-12.795155545766626,-9.03115920147338,3,-52.396339419252,False,True,PROBATION,WATCHLIST,2,0,False
phase68b_dynamic_repair_base,2019-05-11,XPL,185,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,WATCHLIST,2,0,False
phase68b_dynamic_repair_base,2019-05-11,XRP,2644,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,WATCHLIST,2,0,False
phase68b_dynamic_repair_base,2019-05-11,XTZ,2378,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,WATCHLIST,2,0,False
phase68b_dynamic_repair_base,2019-05-11,ZEC,2565,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,WATCHLIST,2,0,False
phase68b_dynamic_repair_base,2019-05-11,ZK,650,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,WATCHLIST,2,0,False
phase68b_dynamic_repair_base,2019-05-11,ZRO,647,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,WATCHLIST,2,0,False
phase68b_dynamic_repair_base,2019-05-18,2Z,178,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,AAVE,1991,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,ADA,2644,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,ALGO,2472,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,APT,1257,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,ARB,1102,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,ASTER,174,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,ATOM,2526,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,AVAX,2014,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,AXS,1971,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,BCH,2313,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,BFUSD,228,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,BNB,2644,1,100.0,5.643492818947429,4.558483564866229,-2.719843582024506,24,25.079816718282974,True,False,APPROVED,APPROVED,0,3,False
phase68b_dynamic_repair_base,2019-05-18,BONK,835,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,CAKE,1864,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,CFX,1826,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,CHZ,2396,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,COMP,2103,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,CRV,2052,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,DASH,2558,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,DCR,2068,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,DEXE,1710,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,DOGE,2459,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,DOT,2049,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,ENA,726,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,ENS,1600,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,ETC,2644,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,ETH,2644,1,100.0,-36.84020627545972,-29.757364848439806,-10.307309254311415,18,-131.57235238964407,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,ETHFI,741,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,FET,2586,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,FF,181,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,FIL,1991,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,FLOKI,1059,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,GNO,1672,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,GRT,1928,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,HBAR,2373,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,ICP,1783,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,INJ,1985,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,IOTA,2644,1,100.0,-13.572982801238041,-10.963461992531933,-6.128209096329739,3,-47.606614479143346,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,JASMY,1588,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,JST,2056,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,JUP,788,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,KAIA,514,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,KITE,146,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,LDO,1420,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,LINK,2629,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,LTC,2644,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,LUNC,1297,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,MANA,2061,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,MORPHO,177,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,NEAR,1992,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,NEO,2644,1,100.0,-21.546427781668463,-17.403944697963517,-11.239371623814309,7,-76.49486882097612,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,NEXO,1430,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,NIGHT,18,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,ONDO,352,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,OP,1397,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,PENDLE,1000,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,PENGU,467,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,PEPE,1059,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,POL,562,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,PUMP,199,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,PYTH,786,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,QNT,1704,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,RENDER,611,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,RLUSD,66,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,S,437,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,SAND,2053,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,SEI,957,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,SHIB,1784,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,SKY,193,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,SOL,2056,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,STRK,768,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,STX,2347,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,SUI,1061,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,SUN,2015,4,100.0,0.0,0.0,0.0,0,1.8,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,SYRUP,327,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,TAO,717,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,THETA,2545,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,TIA,880,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,TON,598,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,TRUMP,434,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,TRX,2644,1,100.0,-20.79179830771136,-16.794399126637874,-10.371372064574357,7,-73.72294526455282,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,TWT,1887,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,UNI,2019,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,VET,2644,1,100.0,-13.08746953539692,-10.571292760840791,-5.231947234735657,12,-44.923215201768514,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,VIRTUAL,352,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,WAL,170,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,WIF,754,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,WLD,979,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,WLFI,209,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,XLM,2644,1,100.0,-13.712441986071994,-11.076108968869171,-7.5381231842744345,3,-48.1188793891975,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,XPL,185,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,XRP,2644,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,XTZ,2378,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,ZEC,2565,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,ZK,650,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-18,ZRO,647,1,100.0,0.0,0.0,0.0,0,1.95,False,True,PROBATION,PROBATION,3,0,False
phase68b_dynamic_repair_base,2019-05-25,2Z,178,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,PROBATION,4,0,True
phase68b_dynamic_repair_base,2019-05-25,AAVE,1991,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,PROBATION,4,0,True
phase68b_dynamic_repair_base,2019-05-25,ADA,2644,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,PROBATION,4,0,True
phase68b_dynamic_repair_base,2019-05-25,ALGO,2472,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,PROBATION,4,0,True
phase68b_dynamic_repair_base,2019-05-25,APT,1257,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,PROBATION,4,0,True
phase68b_dynamic_repair_base,2019-05-25,ARB,1102,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,PROBATION,4,0,True
phase68b_dynamic_repair_base,2019-05-25,ASTER,174,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,PROBATION,4,0,True
phase68b_dynamic_repair_base,2019-05-25,ATOM,2526,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,PROBATION,4,0,True
phase68b_dynamic_repair_base,2019-05-25,AVAX,2014,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,PROBATION,4,0,True
phase68b_dynamic_repair_base,2019-05-25,AXS,1971,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,PROBATION,4,0,True
phase68b_dynamic_repair_base,2019-05-25,BCH,2313,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,PROBATION,4,0,True
phase68b_dynamic_repair_base,2019-05-25,BFUSD,228,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,PROBATION,4,0,True
phase68b_dynamic_repair_base,2019-05-25,BNB,2644,1,100.0,5.643492818947429,-4.019022306540165,-2.719843582024506,24,-0.6527008959362093,False,True,APPROVED,APPROVED,1,0,False
phase68b_dynamic_repair_base,2019-05-25,BONK,835,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,PROBATION,4,0,True
phase68b_dynamic_repair_base,2019-05-25,CAKE,1864,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,PROBATION,4,0,True
phase68b_dynamic_repair_base,2019-05-25,CFX,1826,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,PROBATION,4,0,True
phase68b_dynamic_repair_base,2019-05-25,CHZ,2396,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,PROBATION,4,0,True
phase68b_dynamic_repair_base,2019-05-25,COMP,2103,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,PROBATION,4,0,True
phase68b_dynamic_repair_base,2019-05-25,CRV,2052,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,PROBATION,4,0,True
phase68b_dynamic_repair_base,2019-05-25,DASH,2558,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,PROBATION,4,0,True
phase68b_dynamic_repair_base,2019-05-25,DCR,2068,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,PROBATION,4,0,True
phase68b_dynamic_repair_base,2019-05-25,DEXE,1710,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,PROBATION,4,0,True
phase68b_dynamic_repair_base,2019-05-25,DOGE,2459,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,PROBATION,4,0,True
phase68b_dynamic_repair_base,2019-05-25,DOT,2049,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,PROBATION,4,0,True
phase68b_dynamic_repair_base,2019-05-25,ENA,726,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,PROBATION,4,0,True
phase68b_dynamic_repair_base,2019-05-25,ENS,1600,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,PROBATION,4,0,True
phase68b_dynamic_repair_base,2019-05-25,ETC,2644,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,PROBATION,4,0,True
phase68b_dynamic_repair_base,2019-05-25,ETH,2644,1,100.0,-22.874234575642213,-13.082726095628814,-10.307309254311415,19,-63.99097150643921,False,True,SUSPENDED,PROBATION,4,0,True
phase68b_dynamic_repair_base,2019-05-25,ETHFI,741,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,PROBATION,4,0,True
phase68b_dynamic_repair_base,2019-05-25,FET,2586,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,PROBATION,4,0,True
phase68b_dynamic_repair_base,2019-05-25,FF,181,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,PROBATION,4,0,True
phase68b_dynamic_repair_base,2019-05-25,FIL,1991,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,PROBATION,4,0,True
phase68b_dynamic_repair_base,2019-05-25,FLOKI,1059,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,PROBATION,4,0,True
phase68b_dynamic_repair_base,2019-05-25,GNO,1672,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,PROBATION,4,0,True
phase68b_dynamic_repair_base,2019-05-25,GRT,1928,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,PROBATION,4,0,True
phase68b_dynamic_repair_base,2019-05-25,HBAR,2373,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,PROBATION,4,0,True
phase68b_dynamic_repair_base,2019-05-25,ICP,1783,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,PROBATION,4,0,True
phase68b_dynamic_repair_base,2019-05-25,INJ,1985,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,PROBATION,4,0,True
phase68b_dynamic_repair_base,2019-05-25,IOTA,2644,1,100.0,-13.572982801238041,0.0,-6.128209096329739,3,-14.716228501547551,False,True,SUSPENDED,PROBATION,4,0,True
phase68b_dynamic_repair_base,2019-05-25,JASMY,1588,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,PROBATION,4,0,True
phase68b_dynamic_repair_base,2019-05-25,JST,2056,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,PROBATION,4,0,True
phase68b_dynamic_repair_base,2019-05-25,JUP,788,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,PROBATION,4,0,True
phase68b_dynamic_repair_base,2019-05-25,KAIA,514,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,PROBATION,4,0,True
phase68b_dynamic_repair_base,2019-05-25,KITE,146,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,PROBATION,4,0,True
phase68b_dynamic_repair_base,2019-05-25,LDO,1420,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,PROBATION,4,0,True
phase68b_dynamic_repair_base,2019-05-25,LINK,2629,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,PROBATION,4,0,True
phase68b_dynamic_repair_base,2019-05-25,LTC,2644,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,PROBATION,4,0,True
phase68b_dynamic_repair_base,2019-05-25,LUNC,1297,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,PROBATION,4,0,True
phase68b_dynamic_repair_base,2019-05-25,MANA,2061,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,PROBATION,4,0,True
phase68b_dynamic_repair_base,2019-05-25,MORPHO,177,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,PROBATION,4,0,True
phase68b_dynamic_repair_base,2019-05-25,NEAR,1992,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,PROBATION,4,0,True
phase68b_dynamic_repair_base,2019-05-25,NEO,2644,1,100.0,-21.546427781668463,-6.4243727466947576,-11.239371623814309,7,-43.556152967169844,False,True,SUSPENDED,PROBATION,4,0,True
phase68b_dynamic_repair_base,2019-05-25,NEXO,1430,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,PROBATION,4,0,True
phase68b_dynamic_repair_base,2019-05-25,NIGHT,18,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,PROBATION,4,0,True
phase68b_dynamic_repair_base,2019-05-25,ONDO,352,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,PROBATION,4,0,True
phase68b_dynamic_repair_base,2019-05-25,OP,1397,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,PROBATION,4,0,True
phase68b_dynamic_repair_base,2019-05-25,PENDLE,1000,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,PROBATION,4,0,True
phase68b_dynamic_repair_base,2019-05-25,PENGU,467,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,PROBATION,4,0,True
phase68b_dynamic_repair_base,2019-05-25,PEPE,1059,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,PROBATION,4,0,True
phase68b_dynamic_repair_base,2019-05-25,POL,562,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,PROBATION,4,0,True
phase68b_dynamic_repair_base,2019-05-25,PUMP,199,1,100.0,0.0,0.0,0.0,0,1.95,False,True,SUSPENDED,PROBATION,4,0,True
